id,stop_id,name,linia,stop_type,geometry
SB-3030,3030,Pg Joan de Borbó - Moll Oriental,IU Stop,Bus,POINT (2.1879460040292686 41.36914799996067)
SB-3032,3032,Ronda St Pere - Pg de Gràcia,IU Stop,Bus,POINT (2.1708590013083136 41.38835700025636)
SB-3046,3046,Anna Piferrer - Betània,IU Stop,Bus,POINT (2.140863779873328 41.417340949961655)
SB-3051,3051,La Murtra - Sta Albina,IU Stop,Bus,POINT (2.1507369989243337 41.42412000445481)
SB-3052,3052,Castellbisbal - Sta Rosalia,IU Stop,Bus,POINT (2.1442759965995353 41.421367002167706)
SB-3053,3053,Metro Torre Baró - Vallbona,IU Stop,Bus,POINT (2.180352001984576 41.45887799670563)
SB-3054,3054,Av Escolapi Càncer,IU Stop,Bus,POINT (2.180342003863485 41.45881999885186)
SB-3055,3055,Casal de Barri Torre Baró,IU Stop,Bus,POINT (2.178799996693082 41.45761299762413)
SB-3058,3058,Av Escolapi Càncer - Castellfollit,IU Stop,Bus,POINT (2.1760050057317137 41.45433400436663)
SB-3059,3059,Torre Baró,IU Stop,Bus,POINT (2.175022004233918 41.453608996123506)
SB-3060,3060,Bellprat - St Feliu de Codines,IU Stop,Bus,POINT (2.175495994964409 41.45530100440102)
SB-3061,3061,St Feliu de Codines - Castellfollit,IU Stop,Bus,POINT (2.174661004709054 41.45500199645977)
SB-3062,3062,St Feliu de Codines - Oris,IU Stop,Bus,POINT (2.1748180026855044 41.45626899672499)
SB-3063,3063,St Feliu de Codines - Vilatorta,IU Stop,Bus,POINT (2.1773700007533545 41.45775299645108)
SB-3064,3064,St Feliu de Codines,IU Stop,Bus,POINT (2.178986000953896 41.45827400063648)
SB-3065,3065,St Feliu de Codines - Metro Torre Baró/Vallbona,IU Stop,Bus,POINT (2.1806929983095276 41.460405000881146)
SB-3066,3066,Av Vallbona - Pl Eucaliptus,IU Stop,Bus,POINT (2.1812349984543697 41.46050499606978)
SB-3076,3076,Vallcivera - Pl Aqüeducte,IU Stop,Bus,POINT (2.1770099985919606 41.4596980019448)
SB-3080,3080,Balenyà - Aiguablava,IU Stop,Bus,POINT (2.1858409994050856 41.45592499649984)
SB-3081,3081,Aiguablava - Balenyà,IU Stop,Bus,POINT (2.1859040022587934 41.45599199814891)
SB-3082,3082,Llerona - Viladecavalls,IU Stop,Bus,POINT (2.1819669989458115 41.45438899614584)
SB-3083,3083,Llerona - Balenyà,IU Stop,Bus,POINT (2.1818409970384023 41.45444899913198)
SB-3084,3084,Llerona a Trinitat Nova,IU Stop,Bus,POINT (2.18052700202629 41.456064996778615)
SB-3085,3085,Llerona a Vallbona,IU Stop,Bus,POINT (2.180680000667157 41.45617299555398)
SB-3086,3086,Llerona - Vacarisses,IU Stop,Bus,POINT (2.1812930044130625 41.45638899816698)
SB-3087,3087,Llerona - Ptge Carreras,IU Stop,Bus,POINT (2.181125996338704 41.4570710031939)
SB-3088,3088,Ripollet - Llerona,IU Stop,Bus,POINT (2.182184004175346 41.45630500094049)
SB-3089,3089,Llerona - Ripollet,IU Stop,Bus,POINT (2.182077997136912 41.45629899590998)
SB-3090,3090,Llerona,IU Stop,Bus,POINT (2.181668995325128 41.459242003962274)
SB-3091,3091,Llerona - Martorelles,IU Stop,Bus,POINT (2.1815160052824925 41.45916500107692)
SB-3092,3092,Escolapi Càncer - Metro Torre Baró/Vallbona,IU Stop,Bus,POINT (2.1804490006740904 41.45883900121548)
SB-3094,3094,Vallcivera - Pl Roja de Ciutat Meridiana,IU Stop,Bus,POINT (2.179454999260023 41.461542998544566)
SB-3097,3097,Centre d'Activitats Vallbona,IU Stop,Bus,POINT (2.1838669984957306 41.46319399804998)
SB-3098,3098,Av l'Alzinar - Tapioles,IU Stop,Bus,POINT (2.1836440051225425 41.4629709958146)
SB-3099,3099,Artesania - Alcàntara,IU Stop,Bus,POINT (2.1723023830718926 41.447323945592835)
SB-3102,3102,Pl Virrei Amat,IU Stop,Bus,POINT (2.174215003138407 41.430371996071926)
SB-3103,3103,Rda Guineueta Vella - Pl Karl Marx,IU Stop,Bus,POINT (2.1618110052954362 41.44153399818945)
SB-3104,3104,Rda Guineueta Vella,IU Stop,Bus,POINT (2.162080004370137 41.44334300012641)
SB-3106,3106,Ctra Alta de Roquetes,IU Stop,Bus,POINT (2.1637230054946035 41.44472400292173)
SB-3107,3107,Ctra Alta de Roquetes a Pl Karl Marx,IU Stop,Bus,POINT (2.1677550016678806 41.449359997526116)
SB-3108,3108,Ctra Alta de Roquetes a Torre Baró,IU Stop,Bus,POINT (2.1678309989786313 41.449315996654256)
SB-3109,3109,Ctra Alta de Roquetes - Castell,IU Stop,Bus,POINT (2.1747080022924634 41.45068700012974)
SB-3110,3110,Castell de Torre Baró,IU Stop,Bus,POINT (2.174838003200331 41.450727997711915)
SB-3111,3111,Castellví - Lliçà,IU Stop,Bus,POINT (2.1720599988934786 41.45146300215268)
SB-3112,3112,Lliçà - Castellví,IU Stop,Bus,POINT (2.1726019986460403 41.45126500072632)
SB-3113,3113,Torre Baró - Castellví,IU Stop,Bus,POINT (2.171365004623293 41.453783999485196)
SB-3125,3125,Metro Tarragona,IU Stop,Bus,POINT (2.1452549974731476 41.37846699567302)
SB-3128,3128,Artesania - Jaume Pinent,IU Stop,Bus,POINT (2.17398240896135 41.448035944718804)
SB-3134,3134,Sta Amèlia - Or,IU Stop,Bus,POINT (2.1235629975036723 41.393802003799145)
SB-3141,3141,Pg Lluís Companys - Almogàvers,IU Stop,Bus,POINT (2.181295003361668 41.39118899890648)
SB-3144,3144,Vallcivera - Estació RENFE,IU Stop,Bus,POINT (2.1806770031025144 41.460968002617925)
SB-3145,3145,Av Rasos de Peguera - Pl Roja,IU Stop,Bus,POINT (2.178591997495164 41.46161799579717)
SB-3158,3158,Pg d'Urrutia - Dr Pi i Molist,IU Stop,Bus,POINT (2.1708719999464847 41.434765002211066)
SB-3159,3159,Nil - Dr Pi i Molist,IU Stop,Bus,POINT (2.1717069972016665 41.434169995885284)
SB-3160,3160,St Iscle - Travau,IU Stop,Bus,POINT (2.1702809941287646 41.43425100124363)
SB-3162,3162,Praga - Rda Guinardó,IU Stop,Bus,POINT (2.164261995473002 41.41236699698589)
SB-3164,3164,CEIP Elisenda de Montcada,IU Stop,Bus,POINT (2.178377997257979 41.45904799816237)
SB-3166,3166,Pl de Joan Peiró,IU Stop,Bus,POINT (2.1388444099860653 41.37855092945685)
SB-3174,3174,Diagonal - Complex Esportiu Universitari,IU Stop,Bus,POINT (2.1117069970333544 41.384080004124144)
SB-3175,3175,Bonaplata,IU Stop,Bus,POINT (2.1241580002925464 41.396040003504524)
SB-3176,3176,Bonaplata - Pedró de la Creu,IU Stop,Bus,POINT (2.122048000760389 41.397195003322324)
SB-3177,3177,Ramon Miquel Planas - Major de Sarrià,IU Stop,Bus,POINT (2.1202339978704856 41.400932995868445)
SB-3178,3178,Clos de St Francesc - Pg Reina Elisenda de Montcada,IU Stop,Bus,POINT (2.1205680054246923 41.39932600344906)
SB-3180,3180,Teide - Fabra i Puig,IU Stop,Bus,POINT (2.169114005690985 41.43018399672242)
SB-3181,3181,Via Favència - Rda de Dalt,IU Stop,Bus,POINT (2.185258997103822 41.44693199683805)
SB-3189,3189,Ronda de Dalt - Pl de la Central,IU Stop,Bus,POINT (2.133411003632028 41.4143659963946)
SB-3190,3190,Pujades - Roc Boronat,IU Stop,Bus,POINT (2.1988570017148503 41.400355000224785)
SB-3191,3191,Josep Maria Lledó - Bellesguard,IU Stop,Bus,POINT (2.124828995721647 41.41078999904736)
SB-3203,3203,Renaixença - Vinya,IU Stop,Bus,POINT (2.1771649997754583 41.41811299887678)
SB-3204,3204,Villar - Xiprer,IU Stop,Bus,POINT (2.178030998565266 41.41698499613841)
SB-3205,3205,Xiprer - Vinya,IU Stop,Bus,POINT (2.1790039980184694 41.417977999971555)
SB-3208,3208,Pg Maragall - Sta Joaquina Vedruna,IU Stop,Bus,POINT (2.179985001076811 41.42111000070793)
SB-3210,3210,Pl del Nou - Estany,IU Stop,Bus,POINT (2.14155099821715 41.35341900331375)
SB-3217,3217,Joan d'Alòs - Miret i Sans,IU Stop,Bus,POINT (2.1089690012754922 41.39322100099181)
SB-3218,3218,Abadessa Olzet - Montevideo,IU Stop,Bus,POINT (2.1087419977643918 41.39488099710132)
SB-3219,3219,Panamà - Abadessa Olzet,IU Stop,Bus,POINT (2.107364001923447 41.395548001501695)
SB-3220,3220,Av Pearson - Ptge Ametllers,IU Stop,Bus,POINT (2.1043659943254664 41.393174003616615)
SB-3221,3221,Hospital Vall d'Hebron,IU Stop,Bus,POINT (2.143401997274369 41.42777499710638)
SB-3222,3222,Palau Reial,IU Stop,Bus,POINT (2.1179360049351845 41.38583199771501)
SB-3223,3223,Pl Reina Maria Cristina,IU Stop,Bus,POINT (2.125799003434656 41.387834004248724)
SB-3224,3224,Padilla - Túnel de la Rovira,IU Stop,Bus,POINT (2.167562995524169 41.41289800373384)
SB-3226,3226,Guinardó - Lepant,IU Stop,Bus,POINT (2.167491001377734 41.41221199625649)
SB-3227,3227,Rda Guinardó - Castillejos,IU Stop,Bus,POINT (2.170365004145545 41.4135189963654)
SB-3229,3229,Guinardó - Parc de les Aigües,IU Stop,Bus,POINT (2.1663999967332055 41.41226099682484)
SB-3231,3231,Marina - Monumental,IU Stop,Bus,POINT (2.180752994351851 41.399366996810606)
SB-3232,3232,Capità Arenas - Maria Cristina,IU Stop,Bus,POINT (2.1266149994054344 41.38896300332495)
SB-3233,3233,ETS d'Arquitectura,IU Stop,Bus,POINT (2.1139920039382996 41.384838001878016)
SB-3234,3234,Pl. Pius XII,IU Stop,Bus,POINT (2.120893994077477 41.386585998989254)
SB-3237,3237,Tarragona - Pl. Espanya,IU Stop,Bus,POINT (2.1487444107516214 41.37594522267238)
SB-3241,3241,Pg de St Joan - Ausiàs Marc,IU Stop,Bus,POINT (2.178678000014811 41.39240099887627)
SB-3242,3242,Les Corts - Prat d'en Rull,IU Stop,Bus,POINT (2.137869995748594 41.38851600037157)
SB-3243,3243,Esteve Terradas - Parc Sanitari Pere Virgili,IU Stop,Bus,POINT (2.13922199584801 41.41525699633903)
SB-3244,3244,Parc Sanitari Pere Virgili,IU Stop,Bus,POINT (2.1400430017377916 41.415143003524534)
SB-3245,3245,Esteve Terradas - Pl Alfonso Comín,IU Stop,Bus,POINT (2.138463002988798 41.415362998684145)
SB-3250,3250,Pedrera del Mussol - Can Clos,IU Stop,Bus,POINT (2.1479273292286774 41.36148546961338)
SB-3251,3251,Pg Olímpic - Av de l'Estadi,IU Stop,Bus,POINT (2.1572950052702646 41.365718998665635)
SB-3252,3252,Estadi Olímpic,IU Stop,Bus,POINT (2.1574670018785507 41.365198000896754)
SB-3253,3253,Vivers,IU Stop,Bus,POINT (2.1580179944218365 41.36647299761555)
SB-3254,3254,Cementiri de Montjuïc,IU Stop,Bus,POINT (2.1558630014577087 41.3530590034626)
SB-3255,3255,Pallars - Ciutat de Granada,IU Stop,Bus,POINT (2.196782998833233 41.40033000161427)
SB-3256,3256,Roc Boronat - Doctor Trueta,IU Stop,Bus,POINT (2.2010959979447087 41.39768899924894)
SB-3257,3257,Llacuna - Ramon Turró,IU Stop,Bus,POINT (2.2021419986670985 41.39874000167885)
SB-3258,3258,Llacuna - Pallars,IU Stop,Bus,POINT (2.197687005542491 41.40212599946148)
SB-3262,3262,Marina - Monumental,IU Stop,Bus,POINT (2.1820009199460357 41.398710399111614)
SB-3263,3263,Sarrià,IU Stop,Bus,POINT (2.114582001039466 41.40392199566064)
SB-3264,3264,Els Vergós,IU Stop,Bus,POINT (2.1262899941553486 41.39648299632003)
SB-3265,3265,Pg Sant Joan Bosco,IU Stop,Bus,POINT (2.12688899888151 41.394834003349416)
SB-3266,3266,Pg Sant Joan Bosco - Prat de la Riba,IU Stop,Bus,POINT (2.129375999425887 41.392926002809126)
SB-3267,3267,Constança,IU Stop,Bus,POINT (2.1348429969245943 41.38928300355459)
SB-3268,3268,Av Sarrià,IU Stop,Bus,POINT (2.1327460034465155 41.3914259983349)
SB-3269,3269,Av Sarrià - Prat de la Riba,IU Stop,Bus,POINT (2.130704994543289 41.392524003533666)
SB-3270,3270,Cartagena - Av Gaudí,IU Stop,Bus,POINT (2.173991998898244 41.41150400011773)
SB-3275,3275,Baró St Lluís - Polònia,IU Stop,Bus,POINT (2.164258995372754 41.415617995500284)
SB-3276,3276,Torre Dulac - Tenerife,IU Stop,Bus,POINT (2.1637659965795435 41.4163679957268)
SB-3282,3282,Sant Adrià - Josep Soldevila,IU Stop,Bus,POINT (2.1928540045105027 41.43423500040563)
SB-3283,3283,Segre - Parellada,IU Stop,Bus,POINT (2.192702002775336 41.433339998927124)
SB-3284,3284,Segre - Borriana,IU Stop,Bus,POINT (2.194825996472791 41.43092899823568)
SB-3286,3286,Ernest Lluch,IU Stop,Bus,POINT (2.112156998294797 41.37621599894015)
SB-3293,3293,Pg Sant Joan Bosco,IU Stop,Bus,POINT (2.1275029971317587 41.39452400241213)
SB-3294,3294,Foc - Ferrocarrils Catalans,IU Stop,Bus,POINT (2.1438590021356774 41.35840099679401)
SB-3295,3295,Via Favència - Metro Canyelles,IU Stop,Bus,POINT (2.165766000128416 41.44156299942259)
SB-3302,3302,Parc Sanitari Pere Virgili,IU Stop,Bus,POINT (2.1420029940313046 41.415693004414095)
SB-3303,3303,Torrent del Rovelló - Camí Fredolic,IU Stop,Bus,POINT (2.0968880049354284 41.41935600069476)
SB-3304,3304,Mandri - Emancipació,IU Stop,Bus,POINT (2.1331480040215194 41.40376700144287)
SB-3305,3305,Riera Blanca - Trav de Les Corts,IU Stop,Bus,POINT (2.1218199990323017 41.37680100278651)
SB-3309,3309,Josep Soldevila - Torrent Estadella,IU Stop,Bus,POINT (2.1935550018198686 41.434116001135344)
SB-3310,3310,Josep Soldevila - Onze de Setembre,IU Stop,Bus,POINT (2.1953769954191906 41.43170699858345)
SB-3313,3313,Sant Antoni Maria Claret - Trinxant,IU Stop,Bus,POINT (2.1817340044365907 41.41681100340741)
SB-3314,3314,Còrsega - Bailèn,IU Stop,Bus,POINT (2.164503995566756 41.4004969957649)
SB-3315,3315,Còrsega - Llúria,IU Stop,Bus,POINT (2.1623460012965263 41.3988769992518)
SB-3317,3317,Pg Taulat - Jonquera,IU Stop,Bus,POINT (2.2075990012702356 41.40062599829959)
SB-3318,3318,Pg Taulat - Bac de Roda,IU Stop,Bus,POINT (2.210783995179439 41.403030003467855)
SB-3320,3320,Pg Garcia Fària - Jonquera,IU Stop,Bus,POINT (2.2087039972400024 41.39969900268915)
SB-3322,3322,Pol. Ind. Zona Franca,IU Stop,Bus,POINT (2.142764002214829 41.34549399690725)
SB-3323,3323,Ildefons Cerdà - Rambla Badal,IU Stop,Bus,POINT (2.1357399984899077 41.36507800142599)
SB-3325,3325,Ronda de Dalt - Av J V Foix,IU Stop,Bus,POINT (2.114004002872386 41.40091199646209)
SB-3328,3328,Urquinaona,IU Stop,Bus,POINT (2.17256199603408 41.38855000400191)
SB-3332,3332,Pg Marítim,IU Stop,Bus,POINT (2.1958949982418243 41.38492400201704)
SB-3335,3335,Feliu i Codina - Congrés,IU Stop,Bus,POINT (2.162975996251257 41.43607399833154)
SB-3341,3341,Mallorca - Nàpols,IU Stop,Bus,POINT (2.172349994203622 41.40127299545861)
SB-3342,3342,Comtes de Bell-lloc - Viriat,IU Stop,Bus,POINT (2.1374260051619207 41.38044900109371)
SB-3343,3343,Metro La Pau,IU Stop,Bus,POINT (2.20576499950153 41.42262700242935)
SB-3344,3344,Fernando Pessoa,IU Stop,Bus,POINT (2.1930440007346146 41.44283900424623)
SB-3345,3345,Ciutat d'Asunción - Potosí,IU Stop,Bus,POINT (2.1992920000552423 41.44439300179451)
SB-3347,3347,Diagonal - Pl Llevant,IU Stop,Bus,POINT (2.216298998569308 41.410505998654806)
SB-3348,3348,Pepe Rubianes,IU Stop,Bus,POINT (2.189690997544454 41.37843200182366)
SB-3357,3357,Casp - Nàpols,IU Stop,Bus,POINT (2.179477004667341 41.39588100135519)
SB-3358,3358,Av d'Esplugues - González Tablas,IU Stop,Bus,POINT (2.1057710024849294 41.38696900017089)
SB-3365,3365,Campoamor - Lloret de Mar,IU Stop,Bus,POINT (2.1560580056277723 41.43411599638671)
SB-3366,3366,Pg Valldaura - Eduard Toda,IU Stop,Bus,POINT (2.1544450040639918 41.43674599583054)
SB-3367,3367,Porto - Pl de l'Estatut,IU Stop,Bus,POINT (2.1571490034448266 41.42970699933456)
SB-3368,3368,Av l'Estatut de Catalunya - Campoamor,IU Stop,Bus,POINT (2.153537003583318 41.43511999842714)
SB-3369,3369,Sant Antoni Maria Claret - Sardenya,IU Stop,Bus,POINT (2.168155996762218 41.40662200168322)
SB-3370,3370,Marina - Diagonal,IU Stop,Bus,POINT (2.1781490894641067 41.40176110981242)
SB-3371,3371,Badajoz - Diagonal,IU Stop,Bus,POINT (2.1895929969828196 41.403138003934615)
SB-3377,3377,Eduard Toldrà - Ardena,IU Stop,Bus,POINT (2.1058689952241103 41.38853500231027)
SB-3378,3378,Sepúlveda - Muntaner,IU Stop,Bus,POINT (2.1626839940659446 41.383412001424546)
SB-3381,3381,Costa i Cuxart - Felip II,IU Stop,Bus,POINT (2.1760960037682295 41.42812800003974)
SB-3382,3382,Espronceda - Ramon Turró,IU Stop,Bus,POINT (2.208413003241187 41.40239799908947)
SB-3383,3383,Bac de Roda - Pg.Taulat,IU Stop,Bus,POINT (2.209742999066892 41.40326199826165)
SB-3385,3385,Sant Adrià - Pg. de l'Havana,IU Stop,Bus,POINT (2.1963450052698765 41.435582003848275)
SB-3386,3386,Av Cardenal Vidal i Barraquer - Pl Botticelli,IU Stop,Bus,POINT (2.1518289945703835 41.432761999684786)
SB-3388,3388,Còrsega - Pg de Gràcia,IU Stop,Bus,POINT (2.1600049950151154 41.397099003815185)
SB-3389,3389,Estació del Nord,IU Stop,Bus,POINT (2.181816995372987 41.3943690014895)
SB-3390,3390,Paral·lel - Floridablanca,IU Stop,Bus,POINT (2.1549360047262 41.37512000175249)
SB-3391,3391,Pg Sant Joan - Consell de Cent,IU Stop,Bus,POINT (2.17252200464761 41.3970419990329)
SB-3392,3392,Homer - Escipió,IU Stop,Bus,POINT (2.1450649980678516 41.40800200373789)
SB-3393,3393,Concili de Trento - Pl de la Pau,IU Stop,Bus,POINT (2.2108370025995976 41.42219900262633)
SB-3395,3395,Pg Isabel II - Pla de Palau,IU Stop,Bus,POINT (2.1837870010385974 41.38281599593382)
SB-3396,3396,Pla de Palau - Av Marquès de l'Argentera,IU Stop,Bus,POINT (2.183816004527388 41.38347200322819)
SB-3397,3397,Meridiana - Almogàvers,IU Stop,Bus,POINT (2.1867619960203655 41.39413700397246)
SB-3400,3400,Marina - Meridiana,IU Stop,Bus,POINT (2.186371739438696 41.39534684959232)
SB-3401,3401,Marina - Almogàvers,IU Stop,Bus,POINT (2.186181005473614 41.3952029965955)
SB-3402,3402,Meridiana - Almassora,IU Stop,Bus,POINT (2.1892058388873776 41.452023459934956)
SB-3404,3404,Av dels Quinze - Serrano,IU Stop,Bus,POINT (2.174279998515308 41.42917100435581)
SB-3417,3417,Ronda Sant Pau - Carrer de les Flors,IU Stop,Bus,POINT (2.1672129981410575 41.3756899965315)
SB-3418,3418,Ronda Sant Pau - Paral·lel,IU Stop,Bus,POINT (2.167489003234227 41.37548700039533)
SB-3420,3420,Sant Adrià - Biosca,IU Stop,Bus,POINT (2.2070730057802774 41.436512001685536)
SB-3422,3422,Vallespir - Pl del Centre,IU Stop,Bus,POINT (2.135295996763716 41.38197700045274)
SB-3423,3423,Av Rio de Janeiro - Cementiri de Sant Andreu,IU Stop,Bus,POINT (2.1805170012202764 41.436820999673536)
SB-3424,3424,Muntaner - Bisbe Sivilla,IU Stop,Bus,POINT (2.135983996613625 41.40446300233303)
SB-3425,3425,Mandri - Mitre,IU Stop,Bus,POINT (2.135550609551208 41.40178331959257)
SB-3426,3426,Viladomat - Av Roma,IU Stop,Bus,POINT (2.1500160795373584 41.385108489548465)
SB-3436,3436,Av Cardenal Vidal i Barraquer - Berruguete,IU Stop,Bus,POINT (2.1515730015480705 41.43276500306614)
SB-3438,3438,Manso - Rocafort,IU Stop,Bus,POINT (2.159229306870639 41.37570502140064)
SB-3442,3442,Metro Parc Logístic,IU Stop,Bus,POINT (2.1277579977586636 41.34142900204121)
SB-3443,3443,Gombau - Jaume Giralt,IU Stop,Bus,POINT (2.1793439945337374 41.3871829987881)
SB-3446,3446,Av Pompeu Fabra - Ana María Matute,IU Stop,Bus,POINT (2.1585319993113044 41.4144660001164)
SB-3447,3447,Riera Can Toda - Antequera,IU Stop,Bus,POINT (2.157727997973826 41.413992998768144)
SB-3448,3448,Riera Can Toda - Miquel i Badia,IU Stop,Bus,POINT (2.1587430010021684 41.413098002925736)
SB-3453,3453,Av Tibidabo - La Rotonda,IU Stop,Bus,POINT (2.136588001298948 41.41096600227183)
SB-3454,3454,Bilbao - Perú,IU Stop,Bus,POINT (2.1966060036467443 41.40790600344507)
SB-3460,3460,Castelldefels - Llerona,IU Stop,Bus,POINT (2.1816180047713742 41.459712998584905)
SB-3467,3467,Pallars - Bac de Roda,IU Stop,Bus,POINT (2.205572849771024 41.40694510987851)
SB-3469,3469,Tànger - Llacuna,IU Stop,Bus,POINT (2.194464002325919 41.403820001796454)
SB-3471,3471,Ctra de Vallvidrera - Camí de l'Observatori,IU Stop,Bus,POINT (2.1196849960274364 41.41973099587094)
SB-3474,3474,Av Tibidabo - Pg Sant Gervasi,IU Stop,Bus,POINT (2.1365290038776816 41.41075900033448)
SB-3475,3475,Marià Lavèrnia,IU Stop,Bus,POINT (2.1637530054062992 41.419487995916356)
SB-3476,3476,IES Narcís Monturiol,IU Stop,Bus,POINT (2.1454009987103966 41.432067000777714)
SB-3477,3477,Pg Taulat - Pl de Llevant,IU Stop,Bus,POINT (2.2180560017317164 41.40970000121777)
SB-3479,3479,UPC - Campus Diagonal Besòs,IU Stop,Bus,POINT (2.2202049997860973 41.412448998565566)
SB-3480,3480,Tànger - Badajoz,IU Stop,Bus,POINT (2.1912430031324726 41.40141399609379)
SB-3482,3482,Panorama - Marià Lavèrnia,IU Stop,Bus,POINT (2.1650069962324925 41.419182995788105)
SB-3483,3483,Vall d'Ordesa - Institut Josep Pla,IU Stop,Bus,POINT (2.164279996629374 41.43158300280519)
SB-3484,3484,Vall d'Ordesa - Canfranc,IU Stop,Bus,POINT (2.166523004467689 41.43104400242483)
SB-3500,3500,Av Sivatte - Vallbona,IU Stop,Bus,POINT (2.178825995844978 41.46625999726262)
SB-3501,3501,Castelldefels - Av Vallbona,IU Stop,Bus,POINT (2.181713996959174 41.45967600352435)
SB-3505,3505,Via Trajana - Rbla Prim,IU Stop,Bus,POINT (2.198637995184554 41.42857699861773)
SB-3509,3509,Marina - Llull,IU Stop,Bus,POINT (2.189855780517868 41.39273012030115)
SB-3510,3510,Marina - Pujades,IU Stop,Bus,POINT (2.189534999874991 41.392653000758536)
SB-3514,3514,Artesania - Via Favència,IU Stop,Bus,POINT (2.171990996582557 41.443094000911316)
SB-3515,3515,Rda. Guineueta Vella - Antonio Machado,IU Stop,Bus,POINT (2.169746997369466 41.443952997536186)
SB-3517,3517,Cisell - Mare de Déu de Port,IU Stop,Bus,POINT (2.1453850009208515 41.354931002472775)
SB-3518,3518,Mare de Déu de Port - L'Anoia,IU Stop,Bus,POINT (2.139446999033176 41.36405499974369)
SB-3519,3519,Mineria - Font Florida,IU Stop,Bus,POINT (2.1398770056113277 41.366361000061964)
SB-3521,3521,Comtes de Bell-lloc - Berlín,IU Stop,Bus,POINT (2.136169997491755 41.38231599621564)
SB-3522,3522,Can Bruixa - Comtes de Bell-lloc,IU Stop,Bus,POINT (2.1341560028858884 41.384595998496486)
SB-3524,3524,Joan Güell - Travessera de les Corts,IU Stop,Bus,POINT (2.131024005110737 41.38366499918253)
SB-3525,3525,Joan Güell - Av. Madrid,IU Stop,Bus,POINT (2.1325370013253115 41.380298996448595)
SB-3526,3526,Joan Güell - Cerdanyola,IU Stop,Bus,POINT (2.1338810028894093 41.37725599722415)
SB-3527,3527,Química - Gran Via,IU Stop,Bus,POINT (2.138299995709412 41.365778997955154)
SB-3528,3528,Mare de Déu de Port - Foc,IU Stop,Bus,POINT (2.143337004066023 41.35830600078568)
SB-3530,3530,Cantàbria - Rambla Guipúscoa,IU Stop,Bus,POINT (2.201158998551605 41.419746996390174)
SB-3531,3531,Selva de Mar - Rambla Guipúscoa,IU Stop,Bus,POINT (2.1986000014259144 41.4168979982989)
SB-3532,3532,Selva de Mar - Pg Taulat,IU Stop,Bus,POINT (2.213507004163164 41.4053829961099)
SB-3533,3533,Av del Litoral - Platja de Llevant,IU Stop,Bus,POINT (2.2163429996675936 41.403978000813396)
SB-3534,3534,Josep Pla - Pg Garcia Fària,IU Stop,Bus,POINT (2.217850002622461 41.407400997148876)
SB-3535,3535,Josep Pla - Av. Diagonal,IU Stop,Bus,POINT (2.2153580029042415 41.40928799683206)
SB-3537,3537,Provença - Villarroel,IU Stop,Bus,POINT (2.153025002853303 41.388437000296136)
SB-3538,3538,Rda Guinardó - Sant Quintí,IU Stop,Bus,POINT (2.173864999902538 41.415850003719186)
SB-3539,3539,Rda Guinardó - Vinyals,IU Stop,Bus,POINT (2.176289995235071 41.41843799600812)
SB-3540,3540,Rda. Guinardó - Segle XX,IU Stop,Bus,POINT (2.1772027913643477 41.42246862014996)
SB-3541,3541,Rda Guinardó - Vinyals,IU Stop,Bus,POINT (2.1761080022227026 41.41841800236937)
SB-3542,3542,Rda Guinardó - Telègraf,IU Stop,Bus,POINT (2.1742129980443785 41.416604004043364)
SB-3543,3543,Rda Guinardó - Cartagena,IU Stop,Bus,POINT (2.171036003865626 41.41424299839576)
SB-3544,3544,Av. Pearson - Av. d'Esplugues,IU Stop,Bus,POINT (2.111937177965016 41.39401864603362)
SB-3545,3545,Av Pearson - Pl Joan d'Alòs,IU Stop,Bus,POINT (2.1103519960931827 41.393772998350244)
SB-3547,3547,Cristóbal de Moura - Perpinyà,IU Stop,Bus,POINT (2.215560001467087 41.41799399842937)
SB-3548,3548,Cristóbal de Moura - Rambla Prim,IU Stop,Bus,POINT (2.2124530015829453 41.41566800196818)
SB-3550,3550,Marroc,IU Stop,Bus,POINT (2.2087289970720967 41.41457400103114)
SB-3551,3551,Marroc - Bac de Roda,IU Stop,Bus,POINT (2.201320994862213 41.409000002336846)
SB-3552,3552,Tànger - Av Meridiana,IU Stop,Bus,POINT (2.187428001110433 41.398583002053805)
SB-3556,3556,Cristóbal de Moura - Perpinyà,IU Stop,Bus,POINT (2.2158010052702073 41.41791099814951)
SB-3558,3558,Travessera de Gràcia - Calvet,IU Stop,Bus,POINT (2.145434999284593 41.39347999770096)
SB-3559,3559,Mas Casanovas - Hospital de Sant Pau,IU Stop,Bus,POINT (2.173496999436209 41.41513499602197)
SB-3561,3561,Manso - Calàbria,IU Stop,Bus,POINT (2.160303997952487 41.3765310006033)
SB-3566,3566,Pl Lesseps,IU Stop,Bus,POINT (2.149081999991143 41.40621500253943)
SB-3567,3567,Manso - Viladomat,IU Stop,Bus,POINT (2.160074997023482 41.37635399782575)
SB-3568,3568,Viladomat - Sepúlveda,IU Stop,Bus,POINT (2.15803299470882 41.37905900381795)
SB-3570,3570,Provença - Casanova,IU Stop,Bus,POINT (2.1545539963554012 41.389572003080616)
SB-3571,3571,Pujades - Joan d'Àustria,IU Stop,Bus,POINT (2.1898409985709253 41.39367900303358)
SB-3572,3572,Llull - Joan d'Àustria,IU Stop,Bus,POINT (2.1911190050136673 41.39283900090804)
