,origen,dest,tram,linia,type,geometry,length,speed,time,directed
3837,B-133-3657,B-133-3658,Malats - Arbúcies - Malats - Gran de Sant Andreu,133,Bus,"LINESTRING (2.186386892502966 41.43657968528016, 2.1866657700000003 41.436523920000006, 2.1883067499999997 41.43618443000001, 2.1886654900000004 41.43612201000001, 2.18900219 41.43607751999999, 2.1893412007134834 41.43604708251077)",254.14744106092888,3.333333333333333,1.2707372053046446,True
3838,B-133-3658,B-133-128,Malats - Gran de Sant Andreu - Segre - Pl Orfila,133,Bus,"LINESTRING (2.1893412007134834 41.43604708251077, 2.1893971400000005 41.436042059999956, 2.18979347 41.43602571, 2.1908926500000003 41.436097119999985, 2.1909854500000003 41.43611831999999, 2.19121799 41.43619143000001, 2.1912713800000003 41.436184270000005, 2.19130386 41.436157570000006, 2.19145147 41.43589058999999, 2.1915041602812595 41.43575814858112)",215.2094950603874,3.333333333333333,1.0760474753019371,True
3839,B-133-128,B-133-3282,Segre - Pl Orfila - Sant Adrià - Josep Soldevila,133,Bus,"LINESTRING (2.1915041602812595 41.43575814858112, 2.19216236 41.43410366, 2.19218246 41.43407426999999, 2.1922452300000006 41.43402857999998, 2.19232775 41.434007089999994, 2.1923716800000004 41.434006869999976, 2.19245457 41.43402755, 2.1928169705275966 41.43426677387322)",261.2496078040597,3.333333333333333,1.3062480390202986,True
3840,B-133-3282,B-133-3866,Sant Adrià - Josep Soldevila - Parc de la Maquinista,133,Bus,"LINESTRING (2.1928169705275966 41.43426677387322, 2.1930719100000005 41.43443506, 2.193353620000001 41.43460322999999, 2.1943476 41.435135519999996, 2.1946017500000004 41.43524646999998, 2.1948439100000003 41.43531878, 2.19496295 41.43534657, 2.1950965500000006 41.43535021, 2.19543047 41.435415070000005, 2.1957134800000007 41.435435699999985, 2.1958822999999996 41.43543784, 2.196205547859543 41.435426049892854)",321.9203644960564,3.333333333333333,1.6096018224802822,True
3841,B-133-3866,B-133-360,Parc de la Maquinista - Sant Adrià - Formiga,133,Bus,"LINESTRING (2.196205547859543 41.435426049892854, 2.1982330000000005 41.43535207999999, 2.19861811 41.43535404, 2.19887795 41.43537143999999, 2.20077626 41.435592119999995, 2.200879600000001 41.43558891, 2.2009703000000007 41.43556206, 2.2010683800000006 41.43555886, 2.2011235800000004 41.43557235999999, 2.2011769499999994 41.43560049, 2.2012274600000006 41.43566066000001, 2.20124459 41.43571085, 2.2012780700000008 41.43575201999999, 2.2013224000000005 41.43577961999998, 2.2013897300000003 41.43579888, 2.201623363239213 41.43582089906721)",468.8424084618003,3.333333333333333,2.344212042309002,True
3842,B-133-360,B-133-1023,Sant Adrià - Formiga - Sant Adrià - Pg Enric Sanchís,133,Bus,"LINESTRING (2.201623363239213 41.43582089906721, 2.2027658800000007 41.43592857, 2.204047455579009 41.436038386964285)",203.96930270469892,3.333333333333333,1.0198465135234946,True
3843,B-133-1023,B-133-588,Sant Adrià - Pg Enric Sanchís - Sant Adrià - Bon Pastor,133,Bus,"LINESTRING (2.204047455579009 41.436038386964285, 2.20456044 41.43608234, 2.20702093 41.436396980000005, 2.207889988080348 41.43650373630908)",325.2248854802436,3.333333333333333,1.626124427401218,True
3844,B-133-588,B-133-1453,Sant Adrià - Bon Pastor - Pg Guayaquil - Arbeca,133,Bus,"LINESTRING (2.207889988080348 41.43650373630908, 2.20857639 41.43658805, 2.2086411000000004 41.43662507, 2.2086767000000003 41.436680069999994, 2.20867659 41.43673793, 2.2080730600000003 41.43948572, 2.2080721200664732 41.43948937529162)",387.73708567411387,3.333333333333333,1.9386854283705695,True
3845,B-133-1453,B-133-1780,Pg Guayaquil - Arbeca - Lima - Caracas,133,Bus,"LINESTRING (2.2080721200664732 41.43948937529162, 2.2080161 41.43970723, 2.20797776 41.43974828000001, 2.207948740000001 41.43976114000001, 2.20788695 41.43976701, 2.206237689999999 41.43960158999999, 2.2044861575589416 41.43920745637382)",329.96302436457415,3.333333333333333,1.649815121822871,True
3846,B-133-1780,B-133-3750,Lima - Caracas - Caracas - Cuzco,133,Bus,"LINESTRING (2.2044861575589416 41.43920745637382, 2.2040817000000006 41.43911643999999, 2.2040305900000003 41.439116699999985, 2.20393301 41.43913844000002, 2.20385275 41.43918553, 2.2038227300000006 41.43921666, 2.20378816 41.439288569999995, 2.203461215792029 41.44064744834531)",222.62527855822867,3.333333333333333,1.1131263927911434,True
3847,B-133-3750,B-133-159,Caracas - Cuzco - Caracas - Potosí,133,Bus,"LINESTRING (2.203461215792029 41.44064744834531, 2.203202989999999 41.441720669999995, 2.2028223900000006 41.443346309999995, 2.2027797000000002 41.44356953999999, 2.202663345467627 41.44405598661541)",384.2693687102815,3.333333333333333,1.9213468435514078,True
3848,B-133-159,B-133-2394,Caracas - Potosí - Tiana - Campins,133,Bus,"LINESTRING (2.202663345467627 41.44405598661541, 2.202501310000001 41.4447334, 2.20242421 41.44501104999999, 2.20206515 41.4461031, 2.20203657 41.446159230000006, 2.2019846300000006 41.44622584999998, 2.20194983 41.44625778, 2.20185603 41.446316, 2.20179039 41.44636882999998, 2.2014982500000007 41.44672048, 2.2014298200000004 41.446818769999986, 2.2009274652840336 41.447631762640555)",428.7290425030841,3.333333333333333,2.1436452125154206,True
3849,B-133-2394,B-133-3863,Tiana - Campins - Campins - Pl. del Baró de Viver,133,Bus,"LINESTRING (2.2009274652840336 41.447631762640555, 2.20091433 41.44765302, 2.200850609999999 41.44772996, 2.20078163 41.44777504, 2.2007400000000015 41.44778657, 2.20069398 41.4477867, 2.20064383 41.44777236, 2.199621619251736 41.44741253714951)",126.60429945664526,3.333333333333333,0.6330214972832263,True
3850,B-133-3863,B-133-3761,Campins - Pl. del Baró de Viver - Ciutat d'Asunción - Ferran Junoy,133,Bus,"LINESTRING (2.199621619251736 41.44741253714951, 2.1982653100000005 41.44693509, 2.1981391599999998 41.44687315, 2.19807571 41.44681787, 2.1980579 41.44678562, 2.1980547100000005 41.446750879999996, 2.198071790000001 41.446710519999996, 2.1985177305760004 41.44598879603586)",246.59030561805022,3.333333333333333,1.2329515280902512,True
3851,B-133-3761,B-133-1659,Ciutat d'Asunción - Ferran Junoy - Ciutat d'Asunción - Tucumán,133,Bus,"LINESTRING (2.1985177305760004 41.44598879603586, 2.19910022 41.445046049999995, 2.199230740000001 41.444862119999996, 2.199286680000001 41.444748680000004, 2.1993125300000007 41.444664990000014, 2.199325656710373 41.44459310189742)",169.60402727207418,3.333333333333333,0.8480201363603709,True
3852,B-133-1659,B-133-3345,Ciutat d'Asunción - Tucumán - Ciutat d'Asunción - Potosí,133,Bus,"LINESTRING (2.199325656710373 41.44459310189742, 2.199360894154817 41.44440012407882)",21.62648399671709,3.333333333333333,0.10813241998358546,True
3853,B-133-3345,B-133-3344,Ciutat d'Asunción - Potosí - Fernando Pessoa,133,Bus,"LINESTRING (2.199360894154817 41.44440012407882, 2.1996138 41.44301505, 2.199615730000001 41.44298111999999, 2.1996010500000005 41.44292983, 2.1995504000000006 41.44287847999998, 2.19950554 41.44285819, 2.1994444300000002 41.44284437999999, 2.1970214299999995 41.44266410999999, 2.1946011200000006 41.44249614, 2.19445835 41.44247675999999, 2.19424859 41.44242864000002, 2.1941196100000004 41.44241404000002, 2.19313471 41.44236212, 2.1930757500000007 41.44237306, 2.19304825 41.44239446, 2.1930351399999997 41.442434330000005, 2.193007130227272 41.44283755412328)",769.6641187177248,3.333333333333333,3.8483205935886247,True
3854,B-133-3344,B-133-1515,Fernando Pessoa - Pg Torras i Bages - Via Favència,133,Bus,"LINESTRING (2.193007130227272 41.44283755412328, 2.1927977000000003 41.4458523, 2.1927861800000006 41.44590454, 2.1927514999999995 41.44596569000001, 2.19272096 41.44599274, 2.19267935 41.44601238, 2.1926249600000003 41.44602079, 2.19255609 41.44601416, 2.1909079400000007 41.44545600999999, 2.190865130000001 41.44544752000001, 2.1907772900000007 41.44545193, 2.1906999999999996 41.44548361, 2.190647430000001 41.44553675, 2.1906336900000007 41.44556842000001, 2.190613364247518 41.44586240535925)",580.036824033704,3.333333333333333,2.90018412016852,True
3855,B-133-1515,B-133-1712,Pg Torras i Bages - Via Favència - Pl de Josep Andreu i Abelló,133,Bus,"LINESTRING (2.190613364247518 41.44586240535925, 2.1905533400000006 41.446730560000006, 2.19050658 41.4470056, 2.1904936900000003 41.44751133, 2.190472016170724 41.447861706886606)",222.40279875635727,3.333333333333333,1.1120139937817866,True
3856,B-133-1712,B-133-877,Pl de Josep Andreu i Abelló - Ctra de Ribes - Meridiana,133,Bus,"LINESTRING (2.190472016170724 41.447861706886606, 2.1904594399999997 41.44806501000001, 2.19041291 41.44860737999999, 2.1903875200000003 41.448657709999985, 2.1903317900000006 41.44869146999999, 2.1902824299999994 41.44870004, 2.1898693499999995 41.44871584, 2.1897935100000003 41.44873721, 2.1897387 41.44878207, 2.18972499 41.448806829999995, 2.189710637366333 41.44945858495802)",222.55196703734845,3.333333333333333,1.1127598351867425,True
3857,B-133-877,B-133-3402,Ctra de Ribes - Meridiana - Meridiana - Almassora,133,Bus,"LINESTRING (2.189710637366333 41.44945858495802, 2.18970562 41.449686420000006, 2.189680290000002 41.44983197999999, 2.1896177400000005 41.44997105, 2.1892830099999996 41.450491910000004, 2.1892096700000003 41.4507039, 2.18918703 41.45081214999999, 2.1891703399999995 41.45103084, 2.18918045 41.45117662, 2.18917962 41.4517161, 2.1891717267441444 41.45202296327854)",293.115628488192,3.333333333333333,1.4655781424409602,True
3858,B-133-3402,B-133-1409,Meridiana - Almassora - Pare Pérez del Pulgar - Peníscola,133,Bus,"LINESTRING (2.1891717267441444 41.45202296327854, 2.18915829 41.45254533, 2.189175970000001 41.452885699999996, 2.1891947 41.45304518000001, 2.18921388 41.45310772999999, 2.1892856800000002 41.45327492000001, 2.18933275 41.453335, 2.1895047125851765 41.45345715740163)",167.73139371599123,3.333333333333333,0.8386569685799562,True
3859,B-133-1409,B-133-9994,"Pare Pérez del Pulgar - Peníscola - Torrent de la Perera, 23",133,Bus,"LINESTRING (2.1895047125851765 41.45345715740163, 2.19087464 41.45443029, 2.19102937 41.45451923, 2.1912041800000006 41.45458375, 2.19129706 41.45460602, 2.1914159600000005 41.45462142000001, 2.19150239 41.45462345, 2.19167351 41.45460599)",229.76688576269152,3.333333333333333,1.1488344288134578,True
3860,B-133-9994,B-133-2801,"Torrent de la Perera, 23 - Via Barcino - Vicenç Montal",133,Bus,"LINESTRING (2.19167351 41.45460599, 2.1918353600000002 41.45456069, 2.1919638100000003 41.45449949999998, 2.19205616 41.45443813, 2.19212341 41.454418269999984, 2.19215983 41.45441881000001, 2.19222599 41.45444065, 2.1924437299999995 41.45457866999999, 2.1925064799999996 41.45458616, 2.1925372800000003 41.45457927000001, 2.1936592589687502 41.4539950165555)",198.27294982798423,3.333333333333333,0.9913647491399212,True
3861,B-133-2801,B-133-453,Via Barcino - Vicenç Montal - Via Barcino - Foradada,133,Bus,"LINESTRING (2.1936592589687502 41.4539950165555, 2.1939735700000007 41.45383134, 2.1940870600000006 41.45374328999999, 2.194170230000001 41.4536378, 2.19419897 41.453580300000006, 2.1942251300000013 41.453488529999994, 2.1942195599999996 41.45336835999999, 2.1941763200000004 41.4532526, 2.19414125 41.45319845, 2.194097860000001 41.45314784000001, 2.19393142 41.45301587, 2.19389376 41.45297313, 2.1938644299999996 41.452926839999996, 2.193809834353799 41.4528032862704)",162.5180633543814,3.333333333333333,0.8125903167719071,True
3862,B-133-453,B-133-977,Via Barcino - Foradada - Via Barcino - Ausona,133,Bus,"LINESTRING (2.193809834353799 41.4528032862704, 2.19378544 41.45274808, 2.1938154400000007 41.45254499, 2.19381216 41.45246792, 2.19377709 41.45231614, 2.1937456 41.452242749999996, 2.1936605300000003 41.45210974999999, 2.19354503 41.451985340000014, 2.19340042 41.45187954, 2.19322908 41.45178183, 2.19316699 41.45173372, 2.19306509 41.45162391, 2.1923373900000005 41.45059468999999, 2.1922069700000004 41.450400819999984, 2.1921680400000008 41.45030990000001, 2.19216666 41.450214390000006, 2.1921802199999996 41.4501676, 2.1922446700000005 41.450057149999985, 2.192346910000001 41.4499459, 2.192456558378807 41.44987024817132)",374.6465425788688,3.333333333333333,1.873232712894344,True
3863,B-133-977,B-133-2630,Via Barcino - Ausona - Tossal - Pl Josep Andreu i Abelló,133,Bus,"LINESTRING (2.192456558378807 41.44987024817132, 2.19252343 41.44982411, 2.1926926 41.44974626, 2.1928331099999996 41.449696720000006, 2.1928728599999996 41.44967178000002, 2.19293093 41.44960767, 2.19295429 41.44953212, 2.192944 41.44919895, 2.1929623 41.44905959, 2.1930128500000006 41.448935159999984, 2.1931768199999997 41.448739810000006, 2.1931812800000006 41.448696329999976, 2.19316955 41.44867608, 2.1931498200000004 41.4486597, 2.1930953 41.448644899999984, 2.190691040862156 41.44870524755193)",366.83699670323284,3.333333333333333,1.8341849835161643,True
3864,B-133-2630,B-133-2619,Tossal - Pl Josep Andreu i Abelló - Ctra de Ribes - Via Favència,133,Bus,"LINESTRING (2.190691040862156 41.44870524755193, 2.190503610000001 41.44870994999998, 2.19032414 41.44869814999999, 2.1897811100000006 41.44871545000001, 2.1897120700000006 41.44869234000001, 2.1896854 41.44867187999999, 2.18965838 41.44862863, 2.1896691000000006 41.448265360000015, 2.189691115000515 41.44795759645684)",165.47617046071522,3.333333333333333,0.8273808523035763,True
3865,B-136-413,B-136-662,Av Litoral - Trelawny - Marina - Pl dels Voluntaris,136,Bus,"LINESTRING (2.194773819871214 41.38625190289885, 2.1965468500000003 41.38757083, 2.19661573 41.38764866000001, 2.19665015 41.38773852, 2.19664687 41.387832030000006, 2.1966062300000004 41.38792039999999, 2.1965729400000003 41.38796005000001, 2.1965122 41.388009109999985, 2.1964094500000004 41.38806478, 2.1963509200000004 41.38808329999999, 2.1962262 41.388099580000016, 2.1959609899999997 41.38809469000001, 2.1959195900000004 41.38810093000001, 2.19584753 41.38813325999999, 2.1955650510974904 41.38834639733421)",355.1969418533063,3.333333333333333,1.7759847092665317,True
3866,B-136-662,B-136-1278,Marina - Pl dels Voluntaris - Marina - Doctor Trueta,136,Bus,"LINESTRING (2.1955650510974904 41.38834639733421, 2.192154871796418 41.3909192956336)",403.5977304551611,3.333333333333333,2.0179886522758057,True
3867,B-136-1278,B-136-3572,Marina - Doctor Trueta - Llull - Joan d'Àustria,136,Bus,"LINESTRING (2.192154871796418 41.3909192956336, 2.1904956200000005 41.39217104999999, 2.19043969 41.392223140000006, 2.19040465 41.3922807, 2.1903982700000006 41.392313179999974, 2.19040397 41.39234672999999, 2.19042524 41.392380310000014, 2.1910933598367484 41.39285928641629)",299.4838539818945,3.333333333333333,1.4974192699094726,True
3868,B-136-3572,B-136-31,Llull - Joan d'Àustria - Llull - Àlaba,136,Bus,"LINESTRING (2.1910933598367484 41.39285928641629, 2.1926889999999997 41.39400315999999, 2.195488696294723 41.39604434588512)",509.9776833769379,3.333333333333333,2.5498884168846896,True
3869,B-136-31,B-136-830,Llull - Àlaba - Llull - Ciutat de Granada,136,Bus,"LINESTRING (2.195488696294723 41.39604434588512, 2.1981576099999995 41.39799000000001, 2.1988839835644485 41.39850806425781)",394.19386884078455,3.333333333333333,1.970969344203923,True
3870,B-136-830,B-136-1273,Llull - Ciutat de Granada - Llull - Llacuna,136,Bus,"LINESTRING (2.1988839835644485 41.39850806425781, 2.19933933 41.39883282, 2.1997425500000003 41.39915518999998, 2.2009907450512425 41.40008819433808)",248.62518030237848,3.333333333333333,1.2431259015118925,True
3871,B-136-1273,B-136-827,Llull - Llacuna - Llull - Bilbao,136,Bus,"LINESTRING (2.2009907450512425 41.40008819433808, 2.2015832800000013 41.40053109, 2.20163255 41.40054114, 2.20177193 41.400538530000006, 2.2018226300000006 41.40055532999998, 2.20193273 41.40064250999998, 2.20195332 41.40066749, 2.2019678100000006 41.40072483, 2.2019645800000007 41.40079926000001, 2.2019868 41.4008255, 2.2034064029739606 41.4019092680515)",294.1698020740638,3.333333333333333,1.4708490103703191,True
3872,B-136-827,B-136-2134,Llull - Bilbao - Llull - Jardins Gandhi,136,Bus,"LINESTRING (2.2034064029739606 41.4019092680515, 2.2053891000000005 41.40342283, 2.2060528899999996 41.40392695, 2.20645198 41.40421014, 2.206737241670827 41.40442847829916)",394.6786812596947,3.333333333333333,1.9733934062984737,True
3873,B-136-2134,B-136-399,Llull - Jardins Gandhi - Llull - Selva de Mar,136,Bus,"LINESTRING (2.206737241670827 41.40442847829916, 2.20845116 41.40574025999999, 2.209460050000001 41.40649584999998, 2.21011641 41.40697463, 2.2101943419637124 41.40703350265056)",408.8597536103382,3.333333333333333,2.044298768051691,True
3874,B-136-399,B-136-2268,Llull - Selva de Mar - Llull - Diagonal Mar,136,Bus,"LINESTRING (2.2101943419637124 41.40703350265056, 2.2130136920046546 41.40916323605919)",333.8296761674849,3.333333333333333,1.6691483808374246,True
3875,B-136-2268,B-136-1090,Llull - Diagonal Mar - Metro Maresme - Fòrum,136,Bus,"LINESTRING (2.2130136920046546 41.40916323605919, 2.217124320385528 41.41226802793129)",486.6864955671707,3.333333333333333,2.4334324778358534,True
3876,B-136-1090,B-136-469,Metro Maresme - Fòrum - Rambla Prim - Ferrer Bassa,136,Bus,"LINESTRING (2.217124320385528 41.41226802793129, 2.21735136 41.412439499999984, 2.217669400000001 41.41268473000002, 2.2176950000000004 41.41273793999999, 2.21768325 41.41279385, 2.2176639200000006 41.41281838, 2.2173730699999994 41.41304087, 2.2155834699999994 41.41438242, 2.2150641013085193 41.41477579217527)",387.97859947506214,3.333333333333333,1.9398929973753107,True
3877,B-136-469,B-136-1113,Rambla Prim - Ferrer Bassa - Rambla Prim - Cristóbal de Moura,136,Bus,"LINESTRING (2.2150641013085193 41.41477579217527, 2.21333426 41.416085929999994, 2.2128602251143987 41.41643432861487)",260.4509966703121,3.333333333333333,1.3022549833515606,True
