origen,dest,tram,last_line,type,time,directed,cost,geometry
B-7-785,Glòries,Gran Via - Padilla - Glòries,7,Egress,6.633333333333334,True,14.925,"LINESTRING (2.1825898 41.4003079, 2.1831869 41.4007574, 2.1831622 41.4007762, 2.1831792 41.400789, 2.1831519 41.4008095, 2.1831435 41.4008161, 2.1831795 41.4008238, 2.1832104 41.4008208, 2.1833339 41.4009051, 2.1834118 41.400964, 2.1834951 41.4010253, 2.1844241 41.4017264, 2.1844454 41.4017428, 2.1844896 41.4017871, 2.1845127 41.4018296, 2.1845459 41.4018533, 2.1849564 41.4021615, 2.1849107 41.4021965, 2.1850796 41.4023223, 2.1852257 41.4024336, 2.1852537 41.4024549, 2.1853332 41.4025503, 2.1853575 41.4025686, 2.1853763 41.402584, 2.1853955 41.402599, 2.1854146 41.4026143, 2.1854421 41.4026351, 2.1854727 41.4026579, 2.1854827 41.402665, 2.1855891 41.4027413, 2.1856789 41.4027691, 2.1857964 41.4028588, 2.1859213 41.4029522, 2.1859287 41.4029824, 2.1859676 41.4031165, 2.18604 41.4031346, 2.1862461 41.403185, 2.1863782 41.4032796, 2.1865208 41.4033413, 2.1867324 41.4034805, 2.1867511 41.4034912, 2.1867872 41.4035141, 2.1868234 41.4035377, 2.1868566 41.4035658, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-H12-785,Glòries,Gran Via - Padilla - Glòries,H12,Egress,6.633333333333334,True,14.925,"LINESTRING (2.1825898 41.4003079, 2.1831869 41.4007574, 2.1831622 41.4007762, 2.1831792 41.400789, 2.1831519 41.4008095, 2.1831435 41.4008161, 2.1831795 41.4008238, 2.1832104 41.4008208, 2.1833339 41.4009051, 2.1834118 41.400964, 2.1834951 41.4010253, 2.1844241 41.4017264, 2.1844454 41.4017428, 2.1844896 41.4017871, 2.1845127 41.4018296, 2.1845459 41.4018533, 2.1849564 41.4021615, 2.1849107 41.4021965, 2.1850796 41.4023223, 2.1852257 41.4024336, 2.1852537 41.4024549, 2.1853332 41.4025503, 2.1853575 41.4025686, 2.1853763 41.402584, 2.1853955 41.402599, 2.1854146 41.4026143, 2.1854421 41.4026351, 2.1854727 41.4026579, 2.1854827 41.402665, 2.1855891 41.4027413, 2.1856789 41.4027691, 2.1857964 41.4028588, 2.1859213 41.4029522, 2.1859287 41.4029824, 2.1859676 41.4031165, 2.18604 41.4031346, 2.1862461 41.403185, 2.1863782 41.4032796, 2.1865208 41.4033413, 2.1867324 41.4034805, 2.1867511 41.4034912, 2.1867872 41.4035141, 2.1868234 41.4035377, 2.1868566 41.4035658, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-62-882,Glòries,Consell de Cent - Meridiana - Glòries,62,Egress,4.783333333333333,True,10.7625,"LINESTRING (2.1859473 41.4061656, 2.1864751 41.4065548, 2.1865066 41.406556, 2.186595 41.4066108, 2.1865939 41.4065065, 2.1865955 41.4062846, 2.1865948 41.4060756, 2.1865947 41.406005, 2.1865947 41.4056207, 2.1865914 41.4055615, 2.1866377 41.4055251, 2.1866891 41.4054883, 2.1867251 41.4054625, 2.1867235 41.4052535, 2.1867576 41.4052276, 2.1867847 41.4052045, 2.1868113 41.4050615, 2.1868161 41.4049732, 2.1868211 41.40493, 2.1868133 41.4043838, 2.1868048 41.4038338, 2.1868315 41.4038208, 2.1868744 41.4037566, 2.1869005 41.403725, 2.1869215 41.403686, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-7-1879,Glòries,Diagonal - Ciutat de Granada - Glòries,7,Egress,5.966666666666667,True,13.425,"LINESTRING (2.1922112 41.404404, 2.1917979 41.4042982, 2.1910459 41.4041127, 2.190876 41.4040756, 2.1908466 41.4041364, 2.190753 41.4041094, 2.1906217 41.4040717, 2.19046 41.4040332, 2.1902382 41.4039777, 2.1901757 41.4039612, 2.1891394 41.403701, 2.1891015 41.4036917, 2.1890222 41.4036718, 2.1889957 41.4036623, 2.1889669 41.4036409, 2.1889284 41.4036094, 2.1889135 41.4035966, 2.1888126 41.4036754, 2.1887073 41.4037566, 2.1886701 41.4037865, 2.1886351 41.40381, 2.1885747 41.403854, 2.188515 41.4038938, 2.1884596 41.4039358, 2.1884258 41.4039612, 2.188341 41.4040259, 2.1883225 41.4040399, 2.1882862 41.404067, 2.1882049 41.4040017, 2.1881563 41.4039626, 2.1878392 41.4041997, 2.1878029 41.4041862, 2.1876013 41.4041288, 2.1874915 41.4040443, 2.1871748 41.4038041, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-V25-1879,Glòries,Diagonal - Ciutat de Granada - Glòries,V25,Egress,5.966666666666667,True,13.425,"LINESTRING (2.1922112 41.404404, 2.1917979 41.4042982, 2.1910459 41.4041127, 2.190876 41.4040756, 2.1908466 41.4041364, 2.190753 41.4041094, 2.1906217 41.4040717, 2.19046 41.4040332, 2.1902382 41.4039777, 2.1901757 41.4039612, 2.1891394 41.403701, 2.1891015 41.4036917, 2.1890222 41.4036718, 2.1889957 41.4036623, 2.1889669 41.4036409, 2.1889284 41.4036094, 2.1889135 41.4035966, 2.1888126 41.4036754, 2.1887073 41.4037566, 2.1886701 41.4037865, 2.1886351 41.40381, 2.1885747 41.403854, 2.188515 41.4038938, 2.1884596 41.4039358, 2.1884258 41.4039612, 2.188341 41.4040259, 2.1883225 41.4040399, 2.1882862 41.404067, 2.1882049 41.4040017, 2.1881563 41.4039626, 2.1878392 41.4041997, 2.1878029 41.4041862, 2.1876013 41.4041288, 2.1874915 41.4040443, 2.1871748 41.4038041, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-X1-1879,Glòries,Diagonal - Ciutat de Granada - Glòries,X1,Egress,5.966666666666667,True,13.425,"LINESTRING (2.1922112 41.404404, 2.1917979 41.4042982, 2.1910459 41.4041127, 2.190876 41.4040756, 2.1908466 41.4041364, 2.190753 41.4041094, 2.1906217 41.4040717, 2.19046 41.4040332, 2.1902382 41.4039777, 2.1901757 41.4039612, 2.1891394 41.403701, 2.1891015 41.4036917, 2.1890222 41.4036718, 2.1889957 41.4036623, 2.1889669 41.4036409, 2.1889284 41.4036094, 2.1889135 41.4035966, 2.1888126 41.4036754, 2.1887073 41.4037566, 2.1886701 41.4037865, 2.1886351 41.40381, 2.1885747 41.403854, 2.188515 41.4038938, 2.1884596 41.4039358, 2.1884258 41.4039612, 2.188341 41.4040259, 2.1883225 41.4040399, 2.1882862 41.404067, 2.1882049 41.4040017, 2.1881563 41.4039626, 2.1878392 41.4041997, 2.1878029 41.4041862, 2.1876013 41.4041288, 2.1874915 41.4040443, 2.1871748 41.4038041, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-192-2464,Glòries,Badajoz - Sancho de Ávila - Glòries,192,Egress,7.933333333333334,True,17.85,"LINESTRING (2.1925741 41.4009072, 2.1922513 41.4011489, 2.1918236 41.4014774, 2.1917708 41.4014396, 2.1915969 41.4015729, 2.1915754 41.4015894, 2.1913843 41.4017302, 2.1906479 41.4022726, 2.1906175 41.4022949, 2.190436 41.4024344, 2.1902594 41.4025689, 2.1898698 41.4028678, 2.1898379 41.4028923, 2.1898065 41.4029164, 2.1897709 41.4029436, 2.1897278 41.4029767, 2.1895048 41.4031474, 2.1890655 41.4034812, 2.1890253 41.4035116, 2.1889135 41.4035966, 2.1888126 41.4036754, 2.1887073 41.4037566, 2.1886701 41.4037865, 2.1886351 41.40381, 2.1885747 41.403854, 2.188515 41.4038938, 2.1884596 41.4039358, 2.1884258 41.4039612, 2.188341 41.4040259, 2.1883225 41.4040399, 2.1882862 41.404067, 2.1882049 41.4040017, 2.1881563 41.4039626, 2.1878392 41.4041997, 2.1878029 41.4041862, 2.1876013 41.4041288, 2.1874915 41.4040443, 2.1871748 41.4038041, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-V23-2464,Glòries,Badajoz - Sancho de Ávila - Glòries,V23,Egress,7.933333333333334,True,17.85,"LINESTRING (2.1925741 41.4009072, 2.1922513 41.4011489, 2.1918236 41.4014774, 2.1917708 41.4014396, 2.1915969 41.4015729, 2.1915754 41.4015894, 2.1913843 41.4017302, 2.1906479 41.4022726, 2.1906175 41.4022949, 2.190436 41.4024344, 2.1902594 41.4025689, 2.1898698 41.4028678, 2.1898379 41.4028923, 2.1898065 41.4029164, 2.1897709 41.4029436, 2.1897278 41.4029767, 2.1895048 41.4031474, 2.1890655 41.4034812, 2.1890253 41.4035116, 2.1889135 41.4035966, 2.1888126 41.4036754, 2.1887073 41.4037566, 2.1886701 41.4037865, 2.1886351 41.40381, 2.1885747 41.403854, 2.188515 41.4038938, 2.1884596 41.4039358, 2.1884258 41.4039612, 2.188341 41.4040259, 2.1883225 41.4040399, 2.1882862 41.404067, 2.1882049 41.4040017, 2.1881563 41.4039626, 2.1878392 41.4041997, 2.1878029 41.4041862, 2.1876013 41.4041288, 2.1874915 41.4040443, 2.1871748 41.4038041, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-192-3371,Glòries,Badajoz - Diagonal - Glòries,192,Egress,4.3,True,9.674999999999999,"LINESTRING (2.1897949 41.4030198, 2.1895199 41.4032234, 2.1891946 41.4034891, 2.1891061 41.403561, 2.1890679 41.4035378, 2.1890253 41.4035116, 2.1889135 41.4035966, 2.1888126 41.4036754, 2.1887073 41.4037566, 2.1886701 41.4037865, 2.1886351 41.40381, 2.1885747 41.403854, 2.188515 41.4038938, 2.1884596 41.4039358, 2.1884258 41.4039612, 2.188341 41.4040259, 2.1883225 41.4040399, 2.1882862 41.404067, 2.1882049 41.4040017, 2.1881563 41.4039626, 2.1878392 41.4041997, 2.1878029 41.4041862, 2.1876013 41.4041288, 2.1874915 41.4040443, 2.1871748 41.4038041, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-V25-3371,Glòries,Badajoz - Diagonal - Glòries,V25,Egress,4.3,True,9.674999999999999,"LINESTRING (2.1897949 41.4030198, 2.1895199 41.4032234, 2.1891946 41.4034891, 2.1891061 41.403561, 2.1890679 41.4035378, 2.1890253 41.4035116, 2.1889135 41.4035966, 2.1888126 41.4036754, 2.1887073 41.4037566, 2.1886701 41.4037865, 2.1886351 41.40381, 2.1885747 41.403854, 2.188515 41.4038938, 2.1884596 41.4039358, 2.1884258 41.4039612, 2.188341 41.4040259, 2.1883225 41.4040399, 2.1882862 41.404067, 2.1882049 41.4040017, 2.1881563 41.4039626, 2.1878392 41.4041997, 2.1878029 41.4041862, 2.1876013 41.4041288, 2.1874915 41.4040443, 2.1871748 41.4038041, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-V23-3371,Glòries,Badajoz - Diagonal - Glòries,V23,Egress,4.3,True,9.674999999999999,"LINESTRING (2.1897949 41.4030198, 2.1895199 41.4032234, 2.1891946 41.4034891, 2.1891061 41.403561, 2.1890679 41.4035378, 2.1890253 41.4035116, 2.1889135 41.4035966, 2.1888126 41.4036754, 2.1887073 41.4037566, 2.1886701 41.4037865, 2.1886351 41.40381, 2.1885747 41.403854, 2.188515 41.4038938, 2.1884596 41.4039358, 2.1884258 41.4039612, 2.188341 41.4040259, 2.1883225 41.4040399, 2.1882862 41.404067, 2.1882049 41.4040017, 2.1881563 41.4039626, 2.1878392 41.4041997, 2.1878029 41.4041862, 2.1876013 41.4041288, 2.1874915 41.4040443, 2.1871748 41.4038041, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-X1-3371,Glòries,Badajoz - Diagonal - Glòries,X1,Egress,4.3,True,9.674999999999999,"LINESTRING (2.1897949 41.4030198, 2.1895199 41.4032234, 2.1891946 41.4034891, 2.1891061 41.403561, 2.1890679 41.4035378, 2.1890253 41.4035116, 2.1889135 41.4035966, 2.1888126 41.4036754, 2.1887073 41.4037566, 2.1886701 41.4037865, 2.1886351 41.40381, 2.1885747 41.403854, 2.188515 41.4038938, 2.1884596 41.4039358, 2.1884258 41.4039612, 2.188341 41.4040259, 2.1883225 41.4040399, 2.1882862 41.404067, 2.1882049 41.4040017, 2.1881563 41.4039626, 2.1878392 41.4041997, 2.1878029 41.4041862, 2.1876013 41.4041288, 2.1874915 41.4040443, 2.1871748 41.4038041, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-H14-3480,Glòries,Tànger - Badajoz - Glòries,H14,Egress,7.066666666666666,True,15.899999999999999,"LINESTRING (2.1913067 41.4014897, 2.1904501 41.400853, 2.190297 41.4009423, 2.1900681 41.4011101, 2.1896046 41.4014655, 2.1895467 41.4015133, 2.1894464 41.4015908, 2.1893851 41.401639, 2.1893151 41.4016931, 2.1892423 41.4016377, 2.188843 41.4019328, 2.1886703 41.4020611, 2.1886139 41.4021047, 2.1885218 41.4022147, 2.1883743 41.4022779, 2.1883412 41.4022948, 2.1881487 41.4024329, 2.1880106 41.4025516, 2.1878655 41.4026731, 2.1878481 41.4026868, 2.187785 41.4027365, 2.1877572 41.4027583, 2.1877454 41.4027676, 2.1877373 41.4027734, 2.1877163 41.4027881, 2.1877019 41.4028003, 2.187687 41.402811, 2.1876754 41.4028195, 2.1876601 41.4028311, 2.1876348 41.4028524, 2.1876186 41.4028648, 2.1875995 41.4028787, 2.187574 41.4028972, 2.1874475 41.4030012, 2.1872961 41.4031256, 2.1872161 41.403305, 2.1871691 41.4034103, 2.1871202 41.4034618, 2.1870987 41.4034876, 2.1870046 41.4035841, 2.1869543 41.4036369)"
B-62-3613,Glòries,Meridiana - Aragó - Glòries,62,Egress,6.633333333333334,True,14.925,"LINESTRING (2.1865909 41.4081907, 2.1865932 41.407919, 2.1865926 41.4076095, 2.1865929 41.4074148, 2.1865915 41.4073886, 2.1865902 41.4071609, 2.1865933 41.4071003, 2.1865936 41.4070538, 2.1865938 41.4070283, 2.1865962 41.4069482, 2.1865963 41.40685, 2.1865963 41.4068228, 2.1865953 41.4068102, 2.1865991 41.4067445, 2.1865997 41.4066642, 2.186595 41.4066108, 2.1865939 41.4065065, 2.1865955 41.4062846, 2.1865948 41.4060756, 2.1865947 41.406005, 2.1865947 41.4056207, 2.1865914 41.4055615, 2.1866377 41.4055251, 2.1866891 41.4054883, 2.1867251 41.4054625, 2.1867235 41.4052535, 2.1867576 41.4052276, 2.1867847 41.4052045, 2.1868113 41.4050615, 2.1868161 41.4049732, 2.1868211 41.40493, 2.1868133 41.4043838, 2.1868048 41.4038338, 2.1868315 41.4038208, 2.1868744 41.4037566, 2.1869005 41.403725, 2.1869215 41.403686, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-V23-3623,Glòries,Castillejos - Enamorats - Glòries,V23,Egress,6.9,True,15.525,"LINESTRING (2.1814343 41.4040324, 2.1817599 41.4037849, 2.1819701 41.4036223, 2.1819926 41.4036378, 2.1820288 41.4036648, 2.1822068 41.4035279, 2.1822598 41.4034888, 2.1824587 41.4033465, 2.1832226 41.4027593, 2.1832702 41.4027221, 2.1833562 41.4026515, 2.1834022 41.4026164, 2.1834446 41.4025838, 2.1834922 41.4025437, 2.1835425 41.4025554, 2.1835703 41.4025628, 2.1836797 41.4025911, 2.1837056 41.4025973, 2.1847926 41.4028698, 2.1849176 41.4029021, 2.1849518 41.4029086, 2.1849739 41.402913, 2.1850465 41.4029229, 2.1851045 41.4029316, 2.1851236 41.4029347, 2.1852579 41.4029677, 2.1852883 41.4029707, 2.1853948 41.4029844, 2.1857408 41.4030629, 2.1858737 41.4030931, 2.1859676 41.4031165, 2.18604 41.4031346, 2.1862461 41.403185, 2.1863782 41.4032796, 2.1865208 41.4033413, 2.1867324 41.4034805, 2.1867511 41.4034912, 2.1867872 41.4035141, 2.1868234 41.4035377, 2.1868566 41.4035658, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-V23-3624,Glòries,Teatre Nacional de Catalunya - Glòries,V23,Egress,5.4,True,12.15,"LINESTRING (2.1854845 41.4009626, 2.1854517 41.4009856, 2.1851761 41.4011848, 2.1851973 41.401202, 2.1852313 41.4012281, 2.1852718 41.4012607, 2.1850019 41.401465, 2.1850094 41.4014707, 2.1850242 41.4014948, 2.1852611 41.4019399, 2.1856293 41.4022101, 2.1857163 41.4022732, 2.1857374 41.402288, 2.1857593 41.4023039, 2.1857702 41.4023137, 2.185785 41.4023331, 2.1858038 41.4023627, 2.1858217 41.4023957, 2.1858265 41.4024102, 2.1858363 41.4025506, 2.185807 41.4026762, 2.1857464 41.4027204, 2.1857257 41.4027368, 2.1856789 41.4027691, 2.1857964 41.4028588, 2.1859213 41.4029522, 2.1859287 41.4029824, 2.1859676 41.4031165, 2.18604 41.4031346, 2.1862461 41.403185, 2.1863782 41.4032796, 2.1865208 41.4033413, 2.1867324 41.4034805, 2.1867511 41.4034912, 2.1867872 41.4035141, 2.1868234 41.4035377, 2.1868566 41.4035658, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-V23-3625,Glòries,Pamplona - Tànger - Glòries,V23,Egress,8.7,True,19.575,"LINESTRING (2.1890655 41.3982927, 2.18869 41.3985704, 2.1882889 41.3988615, 2.1883181 41.3988854, 2.1883561 41.3989149, 2.1882924 41.3989641, 2.1882188 41.399019, 2.188164 41.3990589, 2.1879716 41.3991976, 2.1879297 41.3992283, 2.1875015 41.3995472, 2.1873488 41.3996634, 2.1872544 41.399736, 2.1871093 41.3998522, 2.187025 41.399918, 2.1870244 41.3999507, 2.1870232 41.3999866, 2.1870226 41.4000607, 2.187018 41.4002462, 2.1870183 41.4002776, 2.1870185 41.4003125, 2.1870244 41.4014326, 2.1870247 41.4014792, 2.1869717 41.4015198, 2.1869715 41.4015619, 2.186971 41.4016649, 2.1869688 41.4017926, 2.1869648 41.4020217, 2.1870829 41.4021086, 2.1871448 41.4021539, 2.1871078 41.4021764, 2.187081 41.4022, 2.1870489 41.4022193, 2.1870337 41.4022306, 2.1870037 41.402252, 2.1869725 41.4022729, 2.1869451 41.4022938, 2.1869181 41.4023145, 2.1869029 41.4023267, 2.1868811 41.4023417, 2.1869266 41.4023729, 2.1869253 41.4024069, 2.1869659 41.4024411, 2.187574 41.4028972, 2.1874475 41.4030012, 2.1872961 41.4031256, 2.1872161 41.403305, 2.1871691 41.4034103, 2.1871202 41.4034618, 2.1870987 41.4034876, 2.1870046 41.4035841, 2.1869543 41.4036369)"
B-192-3722,Glòries,Meridiana - Aragó - Glòries,192,Egress,6.866666666666666,True,15.45,"LINESTRING (2.1871584 41.4084328, 2.1871517 41.408014, 2.1871553 41.407806, 2.1871543 41.4077737, 2.1871513 41.4074889, 2.1871514 41.4074076, 2.1871496 41.4073087, 2.1871489 41.4072721, 2.1871484 41.4072435, 2.1871472 41.4068658, 2.1870758 41.4068213, 2.1870316 41.4067938, 2.1870329 41.4067602, 2.1870324 41.4064029, 2.187032 41.4060753, 2.1869881 41.4060736, 2.1869905 41.4054738, 2.1869945 41.4052663, 2.1869921 41.4052194, 2.1869928 41.4051802, 2.1869847 41.4051308, 2.1869671 41.4050686, 2.1869339 41.4049691, 2.1868625 41.4049352, 2.1868211 41.40493, 2.1868133 41.4043838, 2.1868048 41.4038338, 2.1868315 41.4038208, 2.1868744 41.4037566, 2.1869005 41.403725, 2.1869215 41.403686, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-V25-3722,Glòries,Meridiana - Aragó - Glòries,V25,Egress,6.866666666666666,True,15.45,"LINESTRING (2.1871584 41.4084328, 2.1871517 41.408014, 2.1871553 41.407806, 2.1871543 41.4077737, 2.1871513 41.4074889, 2.1871514 41.4074076, 2.1871496 41.4073087, 2.1871489 41.4072721, 2.1871484 41.4072435, 2.1871472 41.4068658, 2.1870758 41.4068213, 2.1870316 41.4067938, 2.1870329 41.4067602, 2.1870324 41.4064029, 2.187032 41.4060753, 2.1869881 41.4060736, 2.1869905 41.4054738, 2.1869945 41.4052663, 2.1869921 41.4052194, 2.1869928 41.4051802, 2.1869847 41.4051308, 2.1869671 41.4050686, 2.1869339 41.4049691, 2.1868625 41.4049352, 2.1868211 41.40493, 2.1868133 41.4043838, 2.1868048 41.4038338, 2.1868315 41.4038208, 2.1868744 41.4037566, 2.1869005 41.403725, 2.1869215 41.403686, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-62-3807,Glòries,Independència - Meridiana - Glòries,62,Egress,3.683333333333333,True,8.2875,"LINESTRING (2.1859346 41.4059438, 2.1861286 41.4057939, 2.1865089 41.4055102, 2.186488 41.4054951, 2.1864449 41.4054648, 2.1864778 41.40544, 2.1867235 41.4052535, 2.1867576 41.4052276, 2.1867847 41.4052045, 2.1868113 41.4050615, 2.1868161 41.4049732, 2.1868211 41.40493, 2.1868133 41.4043838, 2.1868048 41.4038338, 2.1868315 41.4038208, 2.1868744 41.4037566, 2.1869005 41.403725, 2.1869215 41.403686, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-V23-3807,Glòries,Independència - Meridiana - Glòries,V23,Egress,3.683333333333333,True,8.2875,"LINESTRING (2.1859346 41.4059438, 2.1861286 41.4057939, 2.1865089 41.4055102, 2.186488 41.4054951, 2.1864449 41.4054648, 2.1864778 41.40544, 2.1867235 41.4052535, 2.1867576 41.4052276, 2.1867847 41.4052045, 2.1868113 41.4050615, 2.1868161 41.4049732, 2.1868211 41.40493, 2.1868133 41.4043838, 2.1868048 41.4038338, 2.1868315 41.4038208, 2.1868744 41.4037566, 2.1869005 41.403725, 2.1869215 41.403686, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-X1-3850,Glòries,Roc Boronat - Tànger - Glòries,X1,Egress,8.133333333333333,True,18.299999999999997,"LINESTRING (2.1929794 41.4038571, 2.1926549 41.4040999, 2.192316 41.4043623, 2.1922921 41.4043804, 2.1922467 41.4044154, 2.1922112 41.404404, 2.1921953 41.4044293, 2.1921776 41.4044719, 2.1920877 41.4044495, 2.1912331 41.4042317, 2.1908466 41.4041364, 2.190753 41.4041094, 2.1906217 41.4040717, 2.19046 41.4040332, 2.1902382 41.4039777, 2.1901757 41.4039612, 2.1891394 41.403701, 2.1891015 41.4036917, 2.1890222 41.4036718, 2.1889957 41.4036623, 2.1889669 41.4036409, 2.1889284 41.4036094, 2.1889135 41.4035966, 2.1888126 41.4036754, 2.1887073 41.4037566, 2.1886701 41.4037865, 2.1886351 41.40381, 2.1885747 41.403854, 2.188515 41.4038938, 2.1884596 41.4039358, 2.1884258 41.4039612, 2.188341 41.4040259, 2.1883225 41.4040399, 2.1882862 41.404067, 2.1882049 41.4040017, 2.1881563 41.4039626, 2.1878392 41.4041997, 2.1878029 41.4041862, 2.1876013 41.4041288, 2.1874915 41.4040443, 2.1871748 41.4038041, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-192-9610,Glòries,"Av. Meridiana, 82-86 - Glòries",192,Egress,4.333333333333333,True,9.75,"LINESTRING (2.1871472 41.4068658, 2.1871451 41.406416, 2.1871458 41.4060783, 2.1871459 41.4060019, 2.1871489 41.4059039, 2.1871477 41.4058745, 2.1871468 41.4058339, 2.1871508 41.4057527, 2.1871527 41.4056522, 2.1871505 41.4056294, 2.1871526 41.4055777, 2.1871491 41.4055229, 2.1871534 41.4052878, 2.1871546 41.4051363, 2.1871534 41.4050219, 2.1871552 41.404925, 2.1871434 41.40481, 2.1871339 41.4047563, 2.1871074 41.4047334, 2.1870954 41.404722, 2.1869282 41.4045733, 2.1868607 41.4045693, 2.1868529 41.4043834, 2.1868409 41.4040104, 2.1868389 41.403947, 2.1868315 41.4038208, 2.1868744 41.4037566, 2.1869005 41.403725, 2.1869215 41.403686, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-H12-9610,Glòries,"Av. Meridiana, 82-86 - Glòries",H12,Egress,4.333333333333333,True,9.75,"LINESTRING (2.1871472 41.4068658, 2.1871451 41.406416, 2.1871458 41.4060783, 2.1871459 41.4060019, 2.1871489 41.4059039, 2.1871477 41.4058745, 2.1871468 41.4058339, 2.1871508 41.4057527, 2.1871527 41.4056522, 2.1871505 41.4056294, 2.1871526 41.4055777, 2.1871491 41.4055229, 2.1871534 41.4052878, 2.1871546 41.4051363, 2.1871534 41.4050219, 2.1871552 41.404925, 2.1871434 41.40481, 2.1871339 41.4047563, 2.1871074 41.4047334, 2.1870954 41.404722, 2.1869282 41.4045733, 2.1868607 41.4045693, 2.1868529 41.4043834, 2.1868409 41.4040104, 2.1868389 41.403947, 2.1868315 41.4038208, 2.1868744 41.4037566, 2.1869005 41.403725, 2.1869215 41.403686, 2.1869543 41.4036369, 2.1870046 41.4035841)"
B-V25-9610,Glòries,"Av. Meridiana, 82-86 - Glòries",V25,Egress,4.333333333333333,True,9.75,"LINESTRING (2.1871472 41.4068658, 2.1871451 41.406416, 2.1871458 41.4060783, 2.1871459 41.4060019, 2.1871489 41.4059039, 2.1871477 41.4058745, 2.1871468 41.4058339, 2.1871508 41.4057527, 2.1871527 41.4056522, 2.1871505 41.4056294, 2.1871526 41.4055777, 2.1871491 41.4055229, 2.1871534 41.4052878, 2.1871546 41.4051363, 2.1871534 41.4050219, 2.1871552 41.404925, 2.1871434 41.40481, 2.1871339 41.4047563, 2.1871074 41.4047334, 2.1870954 41.404722, 2.1869282 41.4045733, 2.1868607 41.4045693, 2.1868529 41.4043834, 2.1868409 41.4040104, 2.1868389 41.403947, 2.1868315 41.4038208, 2.1868744 41.4037566, 2.1869005 41.403725, 2.1869215 41.403686, 2.1869543 41.4036369, 2.1870046 41.4035841)"
