stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
12052,1876,AV. JOAN XXIII / C. EL BERGUEDÀ,,41.4857675861414,2.31000193532615,,,0,,,
12053,9040,C. D´ERNEST LLUCH / AV. JOAN XXIII,,41.489014,2.310026,,,0,,,
12054,1888,CAMÍ D`ALELLA / C. GARROFERS,,41.48792027625004,2.3167878242588946,,,0,,,
12751,4109,AV. CAN SANS / PASSEIG  POBLE ESPANYOL (CAN SANÇ),,41.55678,2.49459,,,0,,,
12752,4111,CTRA. N-II (LA MARINADA),,41.5529693630754,2.49306311268327,,,0,,,
12816,4229,LA PLANA,,41.49226,2.32331,,,0,,,
12817,4231,AV. DE SANT ANDREU (ESCOLA SERENA VALL),,41.5674549751761,2.48738477658095,,,0,,,
12818,4245,AV. DE SANT ANDREU (ZONA ESPORTIVA-E. SERENA VALL),,41.5673553100859,2.48725363295924,,,0,,,
12822,4273,"AV. DE MONTALNOU, 61",,41.57975,2.51345,,,0,,,
12951,1004,RDA. DE FREDERIC MISTRAL,,41.54911,2.43823,,,0,,,
13002,3756,PASSEIG DE GRÀCIA/C. DE CASP,,41.388646841558,2.16927054141098,,,0,,,
13003,9851,AV. DEL MARESME (TECNOCAMPUS),,41.5298298530917,2.43698961496249,,,0,,,
13006,3222,CTRA. DE GRANOLLERS / CARRER DEL MOLÍ,,41.4817958146523,2.30410301802475,,,0,,,
13015,4506,CRTA. DEL MASNOU / C. DE LES GUILLERIES,,41.4835277480154,2.30303040206253,,,0,,,
13086,129,PG. CABRILS/C. JMª BATISTA I ROCA(PONT DE LA VELA),,41.527096,2.364429,,,0,,,
13087,130,CTRA. VILASSAR DE DALT/PTGE PARE CLARET (CABRILS2),,41.5240117444921,2.36614441345158,,,0,,,
13089,166,AV. DE SANT SEBASTIÀ / C. DE RAMÓN Y CAJAL,,41.52038,2.36586,,,0,,,
13090,168,AV. DE SAN SEBASTIÀ / PTGE. DEL PARC,,41.5184765478406,2.36203973308889,,,0,,,
13091,179,AV. DE SAN SEBASTIÀ / C. D´EMILI SALETA,,41.5183596580164,2.36207683507554,,,0,,,
13092,180,AV. DE SANT SEBASTIÀ / CAMÍ ANTIC DE CABRILS,,41.52001,2.36572,,,0,,,
13094,183,CTRA. VILASSAR DE DALT/PTGE PARE CLARET (CABRILS2),,41.5239764436033,2.36627660090383,,,0,,,
13099,189,C. DE CAL BATALLÓ (CAP),,41.5304664686458,2.36224559483642,,,0,,,
13123,259,CTRA. N-II/CAMÍ DEL BALIS,,41.5604077822944,2.50719209466335,,,0,,,
13124,214,CENTRE COMERCIAL CABRERA,,41.51891849674276,2.419675726834612,,,0,,,
13125,213,C. ILLES PITIÜSES (POL. STA. MARGARIDA),,41.5147961386455,2.41347539407666,,,0,,,
13127,215,C. ILLES PITIÜSES (POL. STA. MARGARIDA),,41.5149593637637,2.41368963380282,,,0,,,
13128,216,AV. BURRIAC/CTRA. N-II (PLA DE L´AVELLÀ),,41.5087288397156,2.40368019874083,,,0,,,
13196,284,METRO BADALONA POMPEU FABRA,,41.44926,2.24367,,,0,,,
13197,285,AV. PRESIDENT KENNEDY /C. DE REUS,,41.485477,2.325993,,,0,,,
13198,286,AV. PRESIDENT KENNEDY/C. TARRAGONA,,41.4856731176742,2.32597047099673,,,0,,,
13478,288,CTRA. DE PREMIÀ DE DALT / C. DEL BARRI DE BANYERES,,41.49408,2.35079,,,0,,,
13479,289,CTRA. DE VILASSAR DE DALT/GRAN VIA LLUÍS COMPANYS,,41.4939027747124,2.36174180640407,,,0,,,
13483,534,RONDA DE VILASSAR (COMPLEX VICOR),,41.49901,2.38396,,,0,,,
13484,535,AV. LLUÍS COMPANYS / C. DE SANT ARTUR,,41.50481,2.38469,,,0,,,
13485,536,"LLUIS COMPANYS, 23-25 (ANADA)",,41.50484,2.38434,,,0,,,
13487,3932,RAMBLA DELS VINYALS/C. DEL PLA DEL MOLÍ,,41.5093261780381,2.40076284122527,,,0,,,
13489,102,PL. GRANOLLERS/VIA D´EUROPA (PL. GRANOLLERS),,41.540856505576,2.43549128747306,,,0,,,
13491,119,VIA D´EUROPA/C. DE ESTEVE ALBERT (VIA EUROPA),,41.54322,2.43319,,,0,,,
13492,121,PL. D´ITÀLIA,,41.5469053371481,2.432156431033718,,,0,,,
13493,62,PL. DE FRANÇA,,41.5499007230085,2.431770435223598,,,0,,,
13494,40,CTRA. BCN/C. CALDES D´ESTRAC (P.IND. LES HORTES),,41.52663939021302,2.4314335349521343,,,0,,,
13521,291,C. DE SANT ISIDOR,,41.540897242805144,2.4401502037048886,,,0,,,
13891,3641,(LLUÍS COMPANYS) BERGUEDÀ / JOAN XXIII,,41.48612038413492,2.309596538543701,,,0,,,
13892,3642,(VALLMORA) PAU CASALS / SANT CRISPÍ,,41.48372,2.31382,,,0,,,
13893,3643,(MERCAT) ROMAN FABRA / PLAÇA D´ESPANYA,,41.48256,2.31534,,,0,,,
13894,3644,(PLAÇA NOVA) ITÀLIA / ROGER DE FLOR,,41.48245,2.31702,,,0,,,
13896,3646,(FONTANILLS) FONTANILLS / DR. JOSEP AGELL,,41.481157,2.319393,,,0,,,
13897,3647,(MIL.LENARI) FONTANILLS / MARE DE DÉU DE NÚRIA,,41.482322,2.32385,,,0,,,
13900,3651,(CAP OCATA) REPÙBLICA ARGENTINA,,41.48348,2.32918,,,0,,,
13901,3652,(JARDINS DELS PAÏSOS CATALANS) TORRENT DE CAN GAIO,,41.48248849742522,2.3301395773887634,,,0,,,
13903,3653,(RIERA D´ALELLA) AMADEU I / NAVARRA,,41.47835101303267,2.3060399293899536,,,0,,,
13904,3654,(SANT JORDI) NAVARRA / MIQUEL BIADA,,41.47852584166185,2.3066648840904236,,,0,,,
13905,3655,(CAP EL MASNOU) NAVARRA / POMPEU FABRA,,41.47951853780965,2.3103153705596924,,,0,,,
13906,3656,(NAVARRA) NAVARRA / JOAN XXIII,,41.48011,2.31257,,,0,,,
13907,3657,(JOAN XXIII) JOAN XXIII / ITÀLIA,,41.48141,2.31222,,,0,,,
13908,3658,(PINETONS) JOAN XXIII / PL. ONZE DE SETEMBRE,,41.48234,2.31175,,,0,,,
13909,3659,(CEMENTIRI) JOAN XXIII / GUILLERIES,,41.48457,2.31026,,,0,,,
13910,3661,(ALMERIA) ALMERÍA / JOAN XXIII,,41.48673,2.3094,,,0,,,
13911,3662,(VIENESOS) BERGUEDÀ / POLLACRA GOLETA CONSTANÇA,,41.485874246099925,2.3071959614753723,,,0,,,
14076,303,RIERA DE TARGA/C.DEL PI,,41.5143669,2.36348162,,,0,,,
14077,304,VIAL CAN MAIANS,,41.5106231,2.36255894,,,0,,,
14080,6985,AV.DE NAVARRA-AV.DEL PRES.COMPANYS,,41.45628600092311,2.248585266999271,,,0,,,
14081,6986,C.D`ALACANT-AV.DEL PRES.COMPANYS,,41.45774137749379,2.248531622818973,,,0,,,
14126,1917,C. CONTRABANDISTES/PG. DE JOAQUIM MATAS,,41.57295,2.47988,,,0,,,
14127,1918,C. CONTRABANDISTES (ESCOLA JAUME LLULL),,41.57284,2.47638,,,0,,,
14129,1920,TORRENT SANT FELIU/PTGE. CAN FONTANALS,,41.52932,2.39281,,,0,,,
14198,1980,RDA. CATALUNYA  (CEIP PLA DE L´AVELLÀ),,41.511558,2.400417,,,0,,,
14351,5979,CAMÍ RAL (ESTACIÓ RODALIES MONTGAT - NORD),,41.46895,2.28685,,,0,,,
14352,5965,CAMÍ RAL (ESTACIÓ RODALIES MONTGAT - NORD),,41.46907,2.28669,,,0,,,
14353,5958,PL. DE LA VILA / CAMÍ RAL,,41.46648,2.2791,,,0,,,
