route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
335,33500373-FEINERS,335000070008,806 	BCN-V.DALT-CABR,,1,,0335_0007,1
335,33500373-FEINERS,335000070014,806 	BCN-V.DALT-CABR,,1,,0335_0007,1
335,33500373-FEINERS,335000050010,806 CABRILS-VD-BCN,,0,,0335_0005,1
335,33500373-FEINERS,335000050017,806 CABRILS-VD-BCN,,0,,0335_0005,1
335,33500373-FEINERS,335000050011,806 CABRILS-VD-BCN,,0,,0335_0005,1
340,34000377-DISSABTES I FESTIUS,340000020107,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020060,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020061,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020062,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020063,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020064,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020065,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020066,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020068,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020067,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020069,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020070,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020072,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020071,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020073,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020074,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020075,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020076,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020077,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020078,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020079,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020080,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020081,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020082,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-FEI EXC VAC,340000020083,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020084,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020085,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020086,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020087,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020088,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020089,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020090,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020091,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020092,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020093,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020094,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020095,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020096,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020097,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020098,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020099,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020100,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020101,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020102,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020103,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020104,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020105,URBÀ DEL MASNOU,,0,,0340_0002,1
340,34000377-DISSABTES I FESTIUS,340000020106,URBÀ DEL MASNOU,,0,,0340_0002,1
385,38500054-DIJOUS MERCAT,385001010054,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-DISSABTES,385000010116,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010104,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010109,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010108,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010107,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010106,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DIJOUS MERCAT,385000010134,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DIJOUS MERCAT,385000010133,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DIJOUS MERCAT,385001010030,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-DIJOUS MERCAT,385001010031,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-DIJOUS MERCAT,385001010032,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-DIJOUS MERCAT,385001010033,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-DIJOUS MERCAT,385001010034,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-DIJOUS MERCAT,385001010035,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-DIJOUS MERCAT,385001010036,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-DIJOUS MERCAT,385001010037,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-FEINERS,385000010064,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010065,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010066,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010067,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010068,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010069,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DIJOUS MERCAT,385001010055,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-DIJOUS MERCAT,385001010056,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-DIJOUS MERCAT,385001010057,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-DIJOUS MERCAT,385001010058,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-DIJOUS MERCAT,385001010059,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-FEINERS,385000010070,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010071,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DIJOUS MERCAT,385001010060,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-DIJOUS MERCAT,385001010061,(M) URBÀ PREMIÀ MAR,,0,,0385_0101,1
385,38500054-FEINERS,385000010088,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010089,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010090,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010091,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010092,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010093,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010094,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010095,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010096,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010097,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010098,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010099,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010100,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010101,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010102,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-FEINERS,385000010103,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010105,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010110,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010112,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010111,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010113,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010114,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010115,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010117,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010118,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010119,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010120,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010121,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010122,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010123,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DISSABTES,385000010124,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DIJOUS MERCAT,385000010126,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DIJOUS MERCAT,385000010127,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DIJOUS MERCAT,385000010128,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DIJOUS MERCAT,385000010129,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DIJOUS MERCAT,385000010130,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DIJOUS MERCAT,385000010131,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
385,38500054-DIJOUS MERCAT,385000010132,URBÀ DE PREMIÀ DE MA,,0,,0385_0001,1
47,4700848-FEINERS,47000011423,MAT(CENTRE)-BCN,,0,,0047_0001,1
47,4700848-FEINERS,47000011432,MAT(CENTRE)-BCN,,0,,0047_0001,1
47,4700848-FEINERS,47000011431,MAT(CENTRE)-BCN,,0,,0047_0001,1
47,4700848-FEINERS,47000011438,MAT(CENTRE)-BCN,,0,,0047_0001,1
47,4700848-FEINERS,47000020429,BCN - MAT(CENTRE),,1,,0047_0002,1
47,4700848-FEINERS,47000020428,BCN - MAT(CENTRE),,1,,0047_0002,1
47,4700848-FEINERS,47000020441,BCN - MAT(CENTRE),,1,,0047_0002,1
47,4700848-FEINERS,47000011467,MAT(CENTRE)-BCN,,0,,0047_0001,1
47,4700848-FEINERS,47000020440,BCN - MAT(CENTRE),,1,,0047_0002,1
47,4700848-FEINERS,47000011466,MAT(CENTRE)-BCN,,0,,0047_0001,1
47,4700848-FEINERS,47000011465,MAT(CENTRE)-BCN,,0,,0047_0001,1
47,4700848-FEINERS,47000011464,MAT(CENTRE)-BCN,,0,,0047_0001,1
47,4700848-FEINERS,47000011463,MAT(CENTRE)-BCN,,0,,0047_0001,1
