trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,timepoint
1910_0320,07:17:00,07:17:10,2126,8,4189.862,1
1910_0320,07:18:30,07:18:30,2125,9,4761.682,1
1910_0321,07:22:40,07:22:40,2125,1,0.0,1
1910_0321,07:23:40,07:23:50,2026,2,592.947,1
1910_0321,07:26:10,07:26:20,2027,3,1257.009,1
1910_0321,07:27:40,07:27:50,2028,4,1728.381,1
1910_0321,07:30:10,07:30:20,2111,5,2105.376,1
1910_0321,07:32:40,07:32:50,2029,6,2777.129,1
1910_0321,07:34:40,07:34:40,2130,7,3449.903,1
1910_0322,07:47:00,07:47:00,2130,1,0.0,1
1910_0322,07:48:30,07:48:40,2129,2,672.418,1
1910_0322,07:51:00,07:51:10,2011,3,1328.24,1
1910_0322,07:53:00,07:53:10,2128,4,1716.92,1
1910_0322,07:54:30,07:54:40,2127,5,2181.642,1
1910_0322,07:57:00,07:57:10,2126,6,2872.752,1
1910_0322,07:58:30,07:58:30,2125,7,3444.572,1
1910_0323,08:02:40,08:02:40,2125,1,0.0,1
1910_0323,08:03:40,08:03:50,2026,2,592.947,1
1910_0323,08:06:10,08:06:20,2027,3,1257.009,1
1910_0323,08:07:40,08:07:50,2028,4,1728.381,1
1910_0323,08:09:40,08:09:50,2013,5,2236.943,1
1910_0323,08:11:40,08:11:50,2014,6,2898.022,1
1910_0323,08:13:40,08:13:50,2016,7,3405.137,1
1910_0323,08:15:40,08:15:50,2017,8,4040.885,1
1910_0323,08:17:40,08:17:40,2019,9,4770.949,1
1910_0324,08:24:00,08:24:00,2019,1,0.0,1
1910_0324,08:26:00,08:26:10,2117,2,730.075,1
1910_0324,08:27:30,08:27:40,2116,3,1365.812,1
1910_0324,08:29:30,08:29:40,2114,4,1883.886,1
1910_0324,08:31:30,08:31:40,2113,5,2526.761,1
1910_0324,08:33:00,08:33:10,2128,6,3034.03,1
1910_0324,08:34:30,08:34:40,2127,7,3498.752,1
1910_0324,08:37:00,08:37:10,2126,8,4189.862,1
1910_0324,08:38:30,08:38:30,2125,9,4761.682,1
1910_0325,08:42:40,08:42:40,2125,1,0.0,1
1910_0325,08:43:40,08:43:50,2026,2,592.947,1
1910_0325,08:46:10,08:46:20,2027,3,1257.009,1
1910_0325,08:47:40,08:47:50,2028,4,1728.381,1
1910_0325,08:49:40,08:49:50,2013,5,2236.943,1
1910_0325,08:51:40,08:51:50,2014,6,2898.022,1
1910_0325,08:53:40,08:53:50,2016,7,3405.137,1
1910_0325,08:55:40,08:55:50,2017,8,4040.885,1
1910_0325,08:57:40,08:57:40,2019,9,4770.949,1
1910_0326,09:03:00,09:03:00,2019,1,0.0,1
1910_0326,09:05:00,09:05:10,2117,2,730.075,1
1910_0326,09:06:30,09:06:40,2116,3,1365.812,1
1910_0326,09:08:30,09:08:40,2114,4,1883.886,1
1910_0326,09:10:30,09:10:40,2113,5,2526.761,1
1910_0326,09:12:00,09:12:10,2128,6,3034.03,1
1910_0326,09:13:30,09:13:40,2127,7,3498.752,1
1910_0326,09:16:00,09:16:10,2126,8,4189.862,1
1910_0326,09:17:30,09:17:30,2125,9,4761.682,1
1910_0327,09:22:10,09:22:10,2125,1,0.0,1
1910_0327,09:23:10,09:23:20,2026,2,592.947,1
1910_0327,09:25:40,09:25:50,2027,3,1257.009,1
1910_0327,09:27:10,09:27:20,2028,4,1728.381,1
1910_0327,09:29:40,09:29:50,2111,5,2105.376,1
1910_0327,09:32:10,09:32:20,2029,6,2777.129,1
1910_0327,09:34:10,09:34:10,2130,7,3449.903,1
1910_0328,09:47:00,09:47:00,2130,1,0.0,1
1910_0328,09:48:30,09:48:40,2129,2,672.418,1
1910_0328,09:51:00,09:51:10,2011,3,1328.24,1
1910_0328,09:53:00,09:53:10,2128,4,1716.92,1
1910_0328,09:54:30,09:54:40,2127,5,2181.642,1
1910_0328,09:57:00,09:57:10,2126,6,2872.752,1
1910_0328,09:58:30,09:58:30,2125,7,3444.572,1
1910_0329,10:02:40,10:02:40,2125,1,0.0,1
1910_0329,10:03:40,10:03:50,2026,2,592.947,1
1910_0329,10:06:10,10:06:20,2027,3,1257.009,1
1910_0329,10:07:40,10:07:50,2028,4,1728.381,1
1910_0329,10:09:40,10:09:50,2013,5,2236.943,1
1910_0329,10:11:40,10:11:50,2014,6,2898.022,1
1910_0329,10:13:40,10:13:50,2016,7,3405.137,1
1910_0329,10:15:40,10:15:50,2017,8,4040.885,1
1910_0329,10:17:40,10:17:40,2019,9,4770.949,1
1910_0330,10:23:30,10:23:30,2019,1,0.0,1
1910_0330,10:25:30,10:25:40,2117,2,730.075,1
1910_0330,10:27:00,10:27:10,2116,3,1365.812,1
1910_0330,10:29:00,10:29:10,2114,4,1883.886,1
1910_0330,10:31:00,10:31:10,2113,5,2526.761,1
1910_0330,10:32:30,10:32:40,2128,6,3034.03,1
1910_0330,10:34:00,10:34:10,2127,7,3498.752,1
1910_0330,10:36:30,10:36:40,2126,8,4189.862,1
1910_0330,10:38:00,10:38:00,2125,9,4761.682,1
1910_0331,10:42:10,10:42:10,2125,1,0.0,1
1910_0331,10:43:10,10:43:20,2026,2,592.947,1
1910_0331,10:45:40,10:45:50,2027,3,1257.009,1
1910_0331,10:47:10,10:47:20,2028,4,1728.381,1
1910_0331,10:49:40,10:49:50,2111,5,2105.376,1
1910_0331,10:52:10,10:52:20,2029,6,2777.129,1
1910_0331,10:54:10,10:54:10,2130,7,3449.903,1
1910_0332,11:07:00,11:07:00,2130,1,0.0,1
1910_0332,11:08:30,11:08:40,2129,2,672.418,1
1910_0332,11:11:00,11:11:10,2011,3,1328.24,1
1910_0332,11:13:00,11:13:10,2128,4,1716.92,1
1910_0332,11:14:30,11:14:40,2127,5,2181.642,1
1910_0332,11:17:00,11:17:10,2126,6,2872.752,1
1910_0332,11:18:30,11:18:30,2125,7,3444.572,1
1910_0333,11:22:40,11:22:40,2125,1,0.0,1
1910_0333,11:23:40,11:23:50,2026,2,592.947,1
1910_0333,11:26:10,11:26:20,2027,3,1257.009,1
1910_0333,11:27:40,11:27:50,2028,4,1728.381,1
1910_0333,11:29:40,11:29:50,2013,5,2236.943,1
1910_0333,11:31:40,11:31:50,2014,6,2898.022,1
1910_0333,11:33:40,11:33:50,2016,7,3405.137,1
1910_0333,11:35:40,11:35:50,2017,8,4040.885,1
1910_0333,11:37:40,11:37:40,2019,9,4770.949,1
1910_0334,11:45:00,11:45:00,2019,1,0.0,1
1910_0334,11:47:00,11:47:10,2117,2,730.075,1
1910_0334,11:48:30,11:48:40,2116,3,1365.812,1
1910_0334,11:50:30,11:50:40,2114,4,1883.886,1
1910_0334,11:52:30,11:52:40,2113,5,2526.761,1
1910_0334,11:54:00,11:54:10,2128,6,3034.03,1
1910_0334,11:55:30,11:55:40,2127,7,3498.752,1
1910_0334,11:58:00,11:58:10,2126,8,4189.862,1
1910_0334,11:59:30,11:59:30,2125,9,4761.682,1
1910_0335,12:03:40,12:03:40,2125,1,0.0,1
1910_0335,12:04:40,12:04:50,2026,2,592.947,1
1910_0335,12:07:10,12:07:20,2027,3,1257.009,1
1910_0335,12:08:40,12:08:50,2028,4,1728.381,1
1910_0335,12:10:40,12:10:50,2013,5,2236.943,1
1910_0335,12:12:40,12:12:50,2014,6,2898.022,1
1910_0335,12:14:40,12:14:50,2016,7,3405.137,1
1910_0335,12:16:40,12:16:50,2017,8,4040.885,1
1910_0335,12:18:40,12:18:40,2019,9,4770.949,1
1910_0336,12:24:00,12:24:00,2019,1,0.0,1
1910_0336,12:26:00,12:26:10,2117,2,730.075,1
1910_0336,12:27:30,12:27:40,2116,3,1365.812,1
1910_0336,12:29:30,12:29:40,2114,4,1883.886,1
1910_0336,12:31:30,12:31:40,2113,5,2526.761,1
1910_0336,12:33:00,12:33:10,2128,6,3034.03,1
1910_0336,12:34:30,12:34:40,2127,7,3498.752,1
1910_0336,12:37:00,12:37:10,2126,8,4189.862,1
1910_0336,12:38:30,12:38:30,2125,9,4761.682,1
1910_0337,12:42:40,12:42:40,2125,1,0.0,1
1910_0337,12:43:40,12:43:50,2026,2,592.947,1
1910_0337,12:46:10,12:46:20,2027,3,1257.009,1
1910_0337,12:47:40,12:47:50,2028,4,1728.381,1
1910_0337,12:49:40,12:49:50,2013,5,2236.943,1
1910_0337,12:51:40,12:51:50,2014,6,2898.022,1
1910_0337,12:53:40,12:53:50,2016,7,3405.137,1
1910_0337,12:55:40,12:55:50,2017,8,4040.885,1
1910_0337,12:57:40,12:57:40,2019,9,4770.949,1
1910_0338,13:04:00,13:04:00,2019,1,0.0,1
1910_0338,13:06:00,13:06:10,2117,2,730.075,1
1910_0338,13:07:30,13:07:40,2116,3,1365.812,1
1910_0338,13:09:30,13:09:40,2114,4,1883.886,1
1910_0338,13:11:30,13:11:40,2113,5,2526.761,1
1910_0338,13:13:00,13:13:10,2128,6,3034.03,1
1910_0338,13:14:30,13:14:40,2127,7,3498.752,1
1910_0338,13:17:00,13:17:10,2126,8,4189.862,1
1910_0338,13:18:30,13:18:30,2125,9,4761.682,1
1910_0339,13:22:40,13:22:40,2125,1,0.0,1
1910_0339,13:23:40,13:23:50,2026,2,592.947,1
1910_0339,13:26:10,13:26:20,2027,3,1257.009,1
1910_0339,13:27:40,13:27:50,2028,4,1728.381,1
1910_0339,13:29:40,13:29:50,2013,5,2236.943,1
1910_0339,13:31:40,13:31:50,2014,6,2898.022,1
1910_0339,13:33:40,13:33:50,2016,7,3405.137,1
1910_0339,13:35:40,13:35:50,2017,8,4040.885,1
1910_0339,13:37:40,13:37:40,2019,9,4770.949,1
1910_0340,13:44:00,13:44:00,2019,1,0.0,1
1910_0340,13:46:00,13:46:10,2117,2,730.075,1
1910_0340,13:47:30,13:47:40,2116,3,1365.812,1
1910_0340,13:49:30,13:49:40,2114,4,1883.886,1
1910_0340,13:51:30,13:51:40,2113,5,2526.761,1
1910_0340,13:53:00,13:53:10,2128,6,3034.03,1
1910_0340,13:54:30,13:54:40,2127,7,3498.752,1
1910_0340,13:57:00,13:57:10,2126,8,4189.862,1
1910_0340,13:58:30,13:58:30,2125,9,4761.682,1
1910_0341,14:02:40,14:02:40,2125,1,0.0,1
1910_0341,14:03:40,14:03:50,2026,2,592.947,1
1910_0341,14:06:10,14:06:20,2027,3,1257.009,1
1910_0341,14:07:40,14:07:50,2028,4,1728.381,1
1910_0341,14:10:10,14:10:20,2111,5,2105.376,1
1910_0341,14:12:40,14:12:50,2029,6,2777.129,1
1910_0341,14:14:40,14:14:40,2130,7,3449.903,1
1910_0342,14:27:00,14:27:00,2130,1,0.0,1
1910_0342,14:28:30,14:28:40,2129,2,672.418,1
1910_0342,14:31:00,14:31:10,2011,3,1328.24,1
1910_0342,14:33:00,14:33:10,2128,4,1716.92,1
1910_0342,14:34:30,14:34:40,2127,5,2181.642,1
1910_0342,14:37:00,14:37:10,2126,6,2872.752,1
1910_0342,14:38:30,14:38:30,2125,7,3444.572,1
1910_0343,14:42:40,14:42:40,2125,1,0.0,1
1910_0343,14:43:40,14:43:50,2026,2,592.947,1
1910_0343,14:46:10,14:46:20,2027,3,1257.009,1
1910_0343,14:47:40,14:47:50,2028,4,1728.381,1
1910_0343,14:49:40,14:49:50,2013,5,2236.943,1
1910_0343,14:51:40,14:51:50,2014,6,2898.022,1
1910_0343,14:53:40,14:53:50,2016,7,3405.137,1
1910_0343,14:55:40,14:55:50,2017,8,4040.885,1
1910_0343,14:57:40,14:57:40,2019,9,4770.949,1
1910_0344,15:04:00,15:04:00,2019,1,0.0,1
1910_0344,15:06:00,15:06:10,2117,2,730.075,1
1910_0344,15:07:30,15:07:40,2116,3,1365.812,1
1910_0344,15:09:30,15:09:40,2114,4,1883.886,1
1910_0344,15:11:30,15:11:40,2113,5,2526.761,1
1910_0344,15:13:00,15:13:10,2128,6,3034.03,1
1910_0344,15:14:30,15:14:40,2127,7,3498.752,1
1910_0344,15:17:00,15:17:10,2126,8,4189.862,1
1910_0344,15:18:30,15:18:30,2125,9,4761.682,1
1910_0345,15:22:40,15:22:40,2125,1,0.0,1
1910_0345,15:23:40,15:23:50,2026,2,592.947,1
1910_0345,15:26:10,15:26:20,2027,3,1257.009,1
1910_0345,15:27:40,15:27:50,2028,4,1728.381,1
1910_0345,15:29:40,15:29:50,2013,5,2236.943,1
1910_0345,15:31:40,15:31:50,2014,6,2898.022,1
1910_0345,15:33:40,15:33:50,2016,7,3405.137,1
1910_0345,15:35:40,15:35:50,2017,8,4040.885,1
1910_0345,15:37:40,15:37:40,2019,9,4770.949,1
1910_0346,15:44:00,15:44:00,2019,1,0.0,1
1910_0346,15:46:00,15:46:10,2117,2,730.075,1
1910_0346,15:47:30,15:47:40,2116,3,1365.812,1
1910_0346,15:49:30,15:49:40,2114,4,1883.886,1
1910_0346,15:51:30,15:51:40,2113,5,2526.761,1
1910_0346,15:53:00,15:53:10,2128,6,3034.03,1
1910_0346,15:54:30,15:54:40,2127,7,3498.752,1
1910_0346,15:57:00,15:57:10,2126,8,4189.862,1
1910_0346,15:58:30,15:58:30,2125,9,4761.682,1
1910_0347,16:02:40,16:02:40,2125,1,0.0,1
1910_0347,16:03:40,16:03:50,2026,2,592.947,1
1910_0347,16:06:10,16:06:20,2027,3,1257.009,1
1910_0347,16:07:40,16:07:50,2028,4,1728.381,1
1910_0347,16:10:10,16:10:20,2111,5,2105.376,1
1910_0347,16:12:40,16:12:50,2029,6,2777.129,1
1910_0347,16:14:40,16:14:40,2130,7,3449.903,1
1910_0348,16:27:00,16:27:00,2130,1,0.0,1
1910_0348,16:28:30,16:28:40,2129,2,672.418,1
1910_0348,16:31:00,16:31:10,2011,3,1328.24,1
1910_0348,16:33:00,16:33:10,2128,4,1716.92,1
1910_0348,16:34:30,16:34:40,2127,5,2181.642,1
1910_0348,16:37:00,16:37:10,2126,6,2872.752,1
1910_0348,16:38:30,16:38:30,2125,7,3444.572,1
1910_0349,16:42:40,16:42:40,2125,1,0.0,1
1910_0349,16:43:40,16:43:50,2026,2,592.947,1
1910_0349,16:46:10,16:46:20,2027,3,1257.009,1
1910_0349,16:47:40,16:47:50,2028,4,1728.381,1
1910_0349,16:49:40,16:49:50,2013,5,2236.943,1
1910_0349,16:51:40,16:51:50,2014,6,2898.022,1
1910_0349,16:53:40,16:53:50,2016,7,3405.137,1
1910_0349,16:55:40,16:55:50,2017,8,4040.885,1
1910_0349,16:57:40,16:57:40,2019,9,4770.949,1
1910_0350,17:04:00,17:04:00,2019,1,0.0,1
1910_0350,17:06:00,17:06:10,2117,2,730.075,1
1910_0350,17:07:30,17:07:40,2116,3,1365.812,1
1910_0350,17:09:30,17:09:40,2114,4,1883.886,1
1910_0350,17:11:30,17:11:40,2113,5,2526.761,1
1910_0350,17:13:00,17:13:10,2128,6,3034.03,1
1910_0350,17:14:30,17:14:40,2127,7,3498.752,1
1910_0350,17:17:00,17:17:10,2126,8,4189.862,1
1910_0350,17:18:30,17:18:30,2125,9,4761.682,1
1910_0351,17:22:40,17:22:40,2125,1,0.0,1
1910_0351,17:23:40,17:23:50,2026,2,592.947,1
1910_0351,17:26:10,17:26:20,2027,3,1257.009,1
1910_0351,17:27:40,17:27:50,2028,4,1728.381,1
1910_0351,17:29:40,17:29:50,2013,5,2236.943,1
1910_0351,17:31:40,17:31:50,2014,6,2898.022,1
1910_0351,17:33:40,17:33:50,2016,7,3405.137,1
1910_0351,17:35:40,17:35:50,2017,8,4040.885,1
1910_0351,17:37:40,17:37:40,2019,9,4770.949,1
1910_0352,17:44:00,17:44:00,2019,1,0.0,1
1910_0352,17:46:00,17:46:10,2117,2,730.075,1
1910_0352,17:47:30,17:47:40,2116,3,1365.812,1
1910_0352,17:49:30,17:49:40,2114,4,1883.886,1
1910_0352,17:51:30,17:51:40,2113,5,2526.761,1
1910_0352,17:53:00,17:53:10,2128,6,3034.03,1
1910_0352,17:54:30,17:54:40,2127,7,3498.752,1
1910_0352,17:57:00,17:57:10,2126,8,4189.862,1
1910_0352,17:58:30,17:58:30,2125,9,4761.682,1
1910_0353,18:02:40,18:02:40,2125,1,0.0,1
1910_0353,18:03:40,18:03:50,2026,2,592.947,1
1910_0353,18:06:10,18:06:20,2027,3,1257.009,1
1910_0353,18:07:40,18:07:50,2028,4,1728.381,1
1910_0353,18:10:10,18:10:20,2111,5,2105.376,1
1910_0353,18:12:40,18:12:50,2029,6,2777.129,1
1910_0353,18:14:40,18:14:40,2130,7,3449.903,1
1910_0354,18:27:00,18:27:00,2130,1,0.0,1
1910_0354,18:28:30,18:28:40,2129,2,672.418,1
1910_0354,18:31:00,18:31:10,2011,3,1328.24,1
1910_0354,18:33:00,18:33:10,2128,4,1716.92,1
1910_0354,18:34:30,18:34:40,2127,5,2181.642,1
1910_0354,18:37:00,18:37:10,2126,6,2872.752,1
1910_0354,18:38:30,18:38:30,2125,7,3444.572,1
1910_0355,18:42:40,18:42:40,2125,1,0.0,1
1910_0355,18:43:40,18:43:50,2026,2,592.947,1
1910_0355,18:46:10,18:46:20,2027,3,1257.009,1
1910_0355,18:47:40,18:47:50,2028,4,1728.381,1
1910_0355,18:49:40,18:49:50,2013,5,2236.943,1
1910_0355,18:51:40,18:51:50,2014,6,2898.022,1
1910_0355,18:53:40,18:53:50,2016,7,3405.137,1
1910_0355,18:55:40,18:55:50,2017,8,4040.885,1
1910_0355,18:57:40,18:57:40,2019,9,4770.949,1
1910_0356,19:04:00,19:04:00,2019,1,0.0,1
1910_0356,19:06:00,19:06:10,2117,2,730.075,1
1910_0356,19:07:30,19:07:40,2116,3,1365.812,1
1910_0356,19:09:30,19:09:40,2114,4,1883.886,1
1910_0356,19:11:30,19:11:40,2113,5,2526.761,1
1910_0356,19:13:00,19:13:10,2128,6,3034.03,1
1910_0356,19:14:30,19:14:40,2127,7,3498.752,1
1910_0356,19:17:00,19:17:10,2126,8,4189.862,1
1910_0356,19:18:30,19:18:30,2125,9,4761.682,1
1910_0357,19:22:40,19:22:40,2125,1,0.0,1
1910_0357,19:23:40,19:23:50,2026,2,592.947,1
1910_0357,19:26:10,19:26:20,2027,3,1257.009,1
1910_0357,19:27:40,19:27:50,2028,4,1728.381,1
1910_0357,19:29:40,19:29:50,2013,5,2236.943,1
1910_0357,19:31:40,19:31:50,2014,6,2898.022,1
1910_0357,19:33:40,19:33:50,2016,7,3405.137,1
1910_0357,19:35:40,19:35:50,2017,8,4040.885,1
1910_0357,19:37:40,19:37:40,2019,9,4770.949,1
1910_0358,19:44:00,19:44:00,2019,1,0.0,1
1910_0358,19:46:00,19:46:10,2117,2,730.075,1
1910_0358,19:47:30,19:47:40,2116,3,1365.812,1
1910_0358,19:49:30,19:49:40,2114,4,1883.886,1
1910_0358,19:51:30,19:51:40,2113,5,2526.761,1
1910_0358,19:53:00,19:53:10,2128,6,3034.03,1
1910_0358,19:54:30,19:54:40,2127,7,3498.752,1
1910_0358,19:57:00,19:57:10,2126,8,4189.862,1
1910_0358,19:58:30,19:58:30,2125,9,4761.682,1
1910_0359,20:02:40,20:02:40,2125,1,0.0,1
1910_0359,20:03:40,20:03:50,2026,2,592.947,1
1910_0359,20:06:10,20:06:20,2027,3,1257.009,1
1910_0359,20:07:40,20:07:50,2028,4,1728.381,1
1910_0359,20:10:10,20:10:20,2111,5,2105.376,1
1910_0359,20:12:40,20:12:50,2029,6,2777.129,1
1910_0359,20:14:40,20:14:40,2130,7,3449.903,1
1910_0360,20:27:00,20:27:00,2130,1,0.0,1
1910_0360,20:28:30,20:28:40,2129,2,672.418,1
1910_0360,20:31:00,20:31:10,2011,3,1328.24,1
1910_0360,20:33:00,20:33:10,2128,4,1716.92,1
1910_0360,20:34:30,20:34:40,2127,5,2181.642,1
1910_0360,20:37:00,20:37:10,2126,6,2872.752,1
1910_0360,20:38:30,20:38:30,2125,7,3444.572,1
1910_0361,20:42:40,20:42:40,2125,1,0.0,1
1910_0361,20:43:40,20:43:50,2026,2,592.947,1
1910_0361,20:46:10,20:46:20,2027,3,1257.009,1
1910_0361,20:47:40,20:47:50,2028,4,1728.381,1
1910_0361,20:49:40,20:49:50,2013,5,2236.943,1
1910_0361,20:51:40,20:51:50,2014,6,2898.022,1
1910_0361,20:53:40,20:53:50,2016,7,3405.137,1
1910_0361,20:55:40,20:55:50,2017,8,4040.885,1
1910_0361,20:57:40,20:57:40,2019,9,4770.949,1
1910_0362,21:05:00,21:05:00,2019,1,0.0,1
1910_0362,21:07:00,21:07:10,2117,2,730.075,1
1910_0362,21:08:30,21:08:40,2116,3,1365.812,1
1910_0362,21:10:30,21:10:40,2114,4,1883.886,1
1910_0362,21:12:30,21:12:40,2113,5,2526.761,1
1910_0362,21:14:00,21:14:10,2128,6,3034.03,1
1910_0362,21:15:30,21:15:40,2127,7,3498.752,1
1910_0362,21:18:00,21:18:10,2126,8,4189.862,1
1910_0362,21:19:30,21:19:30,2125,9,4761.682,1
1910_0363,21:23:40,21:23:40,2125,1,0.0,1
1910_0363,21:24:40,21:24:50,2026,2,592.947,1
1910_0363,21:27:10,21:27:20,2027,3,1257.009,1
1910_0363,21:28:40,21:28:50,2028,4,1728.381,1
1910_0363,21:30:40,21:30:50,2013,5,2236.943,1
1910_0363,21:32:40,21:32:50,2014,6,2898.022,1
1910_0363,21:34:40,21:34:50,2016,7,3405.137,1
1910_0363,21:36:40,21:36:50,2017,8,4040.885,1
1910_0363,21:38:40,21:38:40,2019,9,4770.949,1
1910_0364,21:46:00,21:46:00,2019,1,0.0,1
1910_0364,21:48:00,21:48:10,2117,2,730.075,1
1910_0364,21:49:30,21:49:40,2116,3,1365.812,1
1910_0364,21:51:30,21:51:40,2114,4,1883.886,1
1910_0364,21:53:30,21:53:40,2113,5,2526.761,1
1910_0364,21:55:00,21:55:10,2128,6,3034.03,1
1910_0364,21:56:30,21:56:40,2127,7,3498.752,1
1910_0364,21:59:00,21:59:10,2126,8,4189.862,1
1910_0364,22:00:30,22:00:30,2125,9,4761.682,1
1910_0365,22:05:10,22:05:10,2125,1,0.0,1
1910_0365,22:06:10,22:06:20,2026,2,592.947,1
1910_0365,22:08:40,22:08:50,2027,3,1257.009,1
1910_0365,22:10:10,22:10:20,2028,4,1728.381,1
1910_0365,22:12:40,22:12:50,2111,5,2105.376,1
1910_0365,22:15:10,22:15:20,2029,6,2777.129,1
1910_0365,22:17:10,22:17:10,2130,7,3449.903,1
1910_0368,05:24:00,05:24:00,2130,1,0.0,1
1910_0368,05:25:30,05:25:40,2129,2,672.418,1
1910_0368,05:28:00,05:28:10,2011,3,1328.24,1
1910_0368,05:30:00,05:30:10,2128,4,1716.92,1
1910_0368,05:31:30,05:31:40,2127,5,2181.642,1
1910_0368,05:34:00,05:34:10,2126,6,2872.752,1
1910_0368,05:35:30,05:35:30,2125,7,3444.572,1
1910_0369,05:42:00,05:42:00,2125,1,0.0,1
1910_0369,05:43:00,05:43:10,2026,2,592.947,1
1910_0369,05:45:30,05:45:40,2027,3,1257.009,1
1910_0369,05:47:00,05:47:10,2028,4,1728.381,1
1910_0369,05:49:30,05:49:40,2111,5,2105.376,1
1910_0369,05:52:00,05:52:10,2029,6,2777.129,1
1910_0369,05:54:00,05:54:00,2130,7,3449.903,1
1910_0370,06:08:30,06:08:30,2130,1,0.0,1
1910_0370,06:10:00,06:10:10,2129,2,672.418,1
1910_0370,06:12:30,06:12:40,2011,3,1328.24,1
1910_0370,06:14:30,06:14:40,2128,4,1716.92,1
1910_0370,06:16:00,06:16:10,2127,5,2181.642,1
1910_0370,06:18:30,06:18:40,2126,6,2872.752,1
1910_0370,06:20:00,06:20:00,2125,7,3444.572,1
1910_0371,06:28:00,06:28:00,2125,1,0.0,1
1910_0371,06:29:00,06:29:10,2026,2,592.947,1
1910_0371,06:31:30,06:31:40,2027,3,1257.009,1
1910_0371,06:33:00,06:33:10,2028,4,1728.381,1
1910_0371,06:35:00,06:35:10,2013,5,2236.943,1
1910_0371,06:37:00,06:37:10,2014,6,2898.022,1
1910_0371,06:39:00,06:39:10,2016,7,3405.137,1
1910_0371,06:41:00,06:41:10,2017,8,4040.885,1
1910_0371,06:43:00,06:43:00,2019,9,4770.949,1
1910_0372,06:48:50,06:48:50,2019,1,0.0,1
1910_0372,06:50:50,06:51:00,2117,2,730.075,1
1910_0372,06:52:20,06:52:30,2116,3,1365.812,1
1910_0372,06:54:20,06:54:30,2114,4,1883.886,1
1910_0372,06:56:20,06:56:30,2113,5,2526.761,1
1910_0372,06:57:50,06:58:00,2128,6,3034.03,1
1910_0372,06:59:20,06:59:30,2127,7,3498.752,1
1910_0372,07:01:50,07:02:00,2126,8,4189.862,1
1910_0372,07:03:20,07:03:20,2125,9,4761.682,1
1910_0373,07:07:30,07:07:30,2125,1,0.0,1
1910_0373,07:08:30,07:08:40,2026,2,592.947,1
1910_0373,07:11:00,07:11:10,2027,3,1257.009,1
1910_0373,07:12:30,07:12:40,2028,4,1728.381,1
1910_0373,07:14:30,07:14:40,2013,5,2236.943,1
1910_0373,07:16:30,07:16:40,2014,6,2898.022,1
1910_0373,07:18:30,07:18:40,2016,7,3405.137,1
1910_0373,07:20:30,07:20:40,2017,8,4040.885,1
1910_0373,07:22:30,07:22:30,2019,9,4770.949,1
1910_0374,07:28:00,07:28:00,2019,1,0.0,1
1910_0374,07:30:00,07:30:10,2117,2,730.075,1
1910_0374,07:31:30,07:31:40,2116,3,1365.812,1
1910_0374,07:33:30,07:33:40,2114,4,1883.886,1
1910_0374,07:35:30,07:35:40,2113,5,2526.761,1
1910_0374,07:37:00,07:37:10,2128,6,3034.03,1
1910_0374,07:38:30,07:38:40,2127,7,3498.752,1
1910_0374,07:41:00,07:41:10,2126,8,4189.862,1
1910_0374,07:42:30,07:42:30,2125,9,4761.682,1
1910_0375,07:46:40,07:46:40,2125,1,0.0,1
1910_0375,07:47:40,07:47:50,2026,2,592.947,1
1910_0375,07:50:10,07:50:20,2027,3,1257.009,1
1910_0375,07:51:40,07:51:50,2028,4,1728.381,1
1910_0375,07:54:10,07:54:20,2111,5,2105.376,1
1910_0375,07:56:40,07:56:50,2029,6,2777.129,1
1910_0375,07:58:40,07:58:40,2130,7,3449.903,1
1910_0376,08:11:00,08:11:00,2130,1,0.0,1
1910_0376,08:12:30,08:12:40,2129,2,672.418,1
1910_0376,08:15:00,08:15:10,2011,3,1328.24,1
1910_0376,08:17:00,08:17:10,2128,4,1716.92,1
1910_0376,08:18:30,08:18:40,2127,5,2181.642,1
1910_0376,08:21:00,08:21:10,2126,6,2872.752,1
1910_0376,08:22:30,08:22:30,2125,7,3444.572,1
1910_0377,08:26:40,08:26:40,2125,1,0.0,1
1910_0377,08:27:40,08:27:50,2026,2,592.947,1
1910_0377,08:30:10,08:30:20,2027,3,1257.009,1
1910_0377,08:31:40,08:31:50,2028,4,1728.381,1
1910_0377,08:33:40,08:33:50,2013,5,2236.943,1
1910_0377,08:35:40,08:35:50,2014,6,2898.022,1
1910_0377,08:37:40,08:37:50,2016,7,3405.137,1
1910_0377,08:39:40,08:39:50,2017,8,4040.885,1
1910_0377,08:41:40,08:41:40,2019,9,4770.949,1
1910_0378,08:48:00,08:48:00,2019,1,0.0,1
1910_0378,08:50:00,08:50:10,2117,2,730.075,1
1910_0378,08:51:30,08:51:40,2116,3,1365.812,1
1910_0378,08:53:30,08:53:40,2114,4,1883.886,1
1910_0378,08:55:30,08:55:40,2113,5,2526.761,1
1910_0378,08:57:00,08:57:10,2128,6,3034.03,1
1910_0378,08:58:30,08:58:40,2127,7,3498.752,1
1910_0378,09:01:00,09:01:10,2126,8,4189.862,1
1910_0378,09:02:30,09:02:30,2125,9,4761.682,1
1910_0379,09:06:40,09:06:40,2125,1,0.0,1
1910_0379,09:07:40,09:07:50,2026,2,592.947,1
1910_0379,09:10:10,09:10:20,2027,3,1257.009,1
